,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,21024.166666666668,1600.0,1397.9166666666667,-6194.25,,
June 2008,21024.166666666668,1600.0,1397.9166666666667,-6194.25,,
September 2008,21024.166666666668,1600.0,1397.9166666666667,-6194.25,,
December 2008,21024.166666666668,1600.0,1397.9166666666667,-6194.25,,
March 2009,21024.166666666668,13965.0,1397.9166666666667,-6137.0,,
June 2009,21024.166666666668,13965.0,1397.9166666666667,-6137.0,,
September 2009,21024.166666666668,13965.0,1397.9166666666667,-6137.0,,
December 2009,21024.166666666668,13965.0,1397.9166666666667,-6137.0,,
March 2010,21024.166666666668,8625.0,1397.9166666666667,-41153.5,,
June 2010,21024.166666666668,8625.0,1397.9166666666667,-41153.5,,
September 2010,21024.166666666668,8625.0,1397.9166666666667,-41153.5,,
December 2010,21024.166666666668,8625.0,1397.9166666666667,-41153.5,,
March 2011,25699.0,3500.0,755.0,-24671.0,,
June 2011,45799.0,20675.0,693.0,-42961.0,,
September 2011,25841.0,100.0,546.0,-24579.0,,
December 2011,89224.0,28674.0,2887.0,-87988.0,23416.0,
March 2012,68852.0,15784.0,982.0,-66703.0,12968.0,
June 2012,29634.0,2249.0,984.0,-25812.0,901.0,
September 2012,46498.0,3751.0,1642.0,-44746.0,3155.0,
December 2012,27924.0,6700.0,663.0,-13070.0,3259.0,
March 2013,41027.0,1050.0,1390.0,-35627.0,4179.0,
June 2013,16446.0,2050.0,-190.0,2071.0,3029.0,
September 2013,43241.0,1000.0,681.0,-28263.0,2466.0,
December 2013,151508.0,0.0,721.0,-146730.0,2973.0,
March 2014,27137.0,0.0,400.0,-22126.0,3346.0,
June 2014,49192.0,16225.0,425.0,-43953.0,1394.0,
September 2014,17623.0,0.0,0.0,-16323.0,71.0,
December 2014,89011.0,51200.0,0.0,-89306.0,14788.0,
March 2015,75066.0,35050.0,760.0,-74398.0,890.0,
June 2015,97799.0,62000.0,949.0,-96200.0,90.0,
September 2015,64637.0,30000.0,200.0,-60640.0,44011.0,
December 2015,164807.0,65560.0,1197.0,-216029.0,44125.0,
March 2016,81622.0,0.0,2647.0,-98276.0,13703.0,
June 2016,187901.0,115000.0,861.0,-202398.0,28353.0,
September 2016,116317.0,26325.0,829.0,-129981.0,60985.0,
December 2016,76367.0,5900.0,-1843.0,-90231.0,31776.0,31776.0
March 2017,79500.0,900.0,965.0,-94530.0,10864.0,
June 2017,79500.0,900.0,965.0,-94530.0,180232.0,180232.0
September 2017,163987.0,42484.0,2048.0,-168217.0,768051.0,67309.0
December 2017,327717.0,32389.0,-448.0,-202623.0,799527.0,128799.0
March 2018,192348.0,1500.0,2010.0,-204348.0,727782.0,87065.0
June 2018,157064.0,29751.0,1648.0,-157377.0,628810.0,18106.0
September 2018,477553.0,25592.0,2101.0,-473623.0,626270.0,45578.0
December 2018,211269.0,-26201.0,-741.0,-205111.0,580688.0,30009.0
March 2019,149147.0,1028.0,3474.0,-142983.0,559458.0,23042.0
June 2019,173501.0,5165.0,6300.0,-106910.0,606871.0,101123.0
September 2019,138019.0,0.0,5096.0,-115221.0,,
December 2019,137793.0,0.0,3735.0,-156265.0,485346.0,40936.0
March 2020,130538.0,2100.0,2955.0,-122398.0,479007.0,65265.0
June 2020,116840.0,0.0,1725.0,-105872.0,431628.0,47886.0
September 2020,190145.0,0.0,1696.0,-307430.0,438399.0,85995.0
December 2020,371168.0,0.0,1383.0,-447572.0,27441.0,27441.0
March 2021,93264.0,1720.0,1194.0,-102653.0,32582.0,32582.0
June 2021,197685.0,435.0,3534.0,-210975.0,575601.0,575601.0
September 2021,279261.0,47854.0,3508.0,-285738.0,346201.0,346201.0
December 2021,490460.0,130054.0,2623.0,-497345.0,264503.0,264503.0
March 2022,276215.0,,4450.0,-302921.0,301286.0,191401.0
June 2022,190549.0,,7187.0,-352806.0,173205.0,36595.0
