,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,28651750.0,,-4649500.0,,,
June 2008,28651750.0,,-4649500.0,,,
September 2008,28651750.0,,-4649500.0,,,
December 2008,28651750.0,,-4649500.0,,,
March 2009,20516000.0,48190750.0,-87661000.0,,,
June 2009,54011000.0,48190750.0,213727000.0,,,
September 2009,53496000.0,48190750.0,47146000.0,,,
December 2009,16135000.0,48190750.0,-94883000.0,4439100000.0,1574993000.0,2864107000.0
March 2010,48878000.0,58853000.0,-23364000.0,,,
June 2010,47252000.0,58853000.0,-77996000.0,3385622000.0,753145000.0,2632477000.0
September 2010,48239000.0,58853000.0,99896000.0,3433777000.0,696665000.0,2737112000.0
December 2010,75240000.0,58853000.0,-149465000.0,3396182000.0,813278000.0,2582904000.0
March 2011,57877000.0,57877000.0,1121000.0,3562285000.0,763132000.0,2799153000.0
June 2011,68418000.0,61249000.0,-6488000.0,3581379000.0,730191000.0,2851188000.0
September 2011,63757000.0,61710000.0,-848735000.0,2407561000.0,615108000.0,1792453000.0
December 2011,,89895000.0,-471518000.0,1995230000.0,670203000.0,1325027000.0
March 2012,58934000.0,61770000.0,62496000.0,2032742000.0,562349000.0,1470393000.0
June 2012,,68100000.0,-93649000.0,1868525000.0,537660000.0,1330865000.0
September 2012,,66835000.0,35769000.0,1980166000.0,572390000.0,1407776000.0
December 2012,,86143000.0,-367854000.0,1767552000.0,751823000.0,1015729000.0
March 2013,74468000.0,,-79456000.0,1527106000.0,544712000.0,982394000.0
