,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,4174250.0,2301750.0,-5645750.0,,,
December 2009,4174250.0,2301750.0,-5645750.0,,,
March 2010,4174250.0,2301750.0,-5645750.0,,,
June 2010,4174250.0,2301750.0,-5645750.0,,,
September 2010,4293000.0,2139000.0,-5910000.0,,,
December 2010,4348000.0,2200000.0,-5380000.0,,,
March 2011,5196000.0,2561000.0,-8281000.0,,,
June 2011,5177000.0,3108000.0,-16765000.0,,,
September 2011,5275000.0,2804000.0,-7540000.0,36797000.0,26834000.0,9963000.0
December 2011,4991000.0,2813000.0,-6831000.0,,,
March 2012,5255000.0,3344000.0,-8416000.0,90592000.0,82219000.0,
June 2012,3634000.0,3673000.0,-6623000.0,75013000.0,69746000.0,
September 2012,4343000.0,3844000.0,-6894000.0,69247000.0,57568000.0,11679000.0
December 2012,4368000.0,3392000.0,-8966000.0,62278000.0,55458000.0,
March 2013,4074000.0,4464000.0,-9323000.0,52900000.0,47552000.0,
June 2013,3616000.0,3487000.0,-7331000.0,44857000.0,39834000.0,
September 2013,4414000.0,3260000.0,-8205000.0,37178000.0,32436000.0,4742000.0
December 2013,3570000.0,3585000.0,-7225000.0,30944000.0,26268000.0,
March 2014,3595000.0,3887000.0,-7727000.0,24885000.0,20412000.0,
June 2014,2577000.0,3752000.0,-6164000.0,37778000.0,32467000.0,
September 2014,2504000.0,3441000.0,-5973000.0,32424000.0,29329000.0,3095000.0
December 2014,2449000.0,3869000.0,-8107000.0,26558000.0,23689000.0,
March 2015,2516000.0,3639000.0,-5902000.0,18462000.0,15725000.0,
June 2015,2215000.0,4997000.0,-8174000.0,13411000.0,10944000.0,
September 2015,1718000.0,2088000.0,-3419000.0,11122000.0,9766000.0,1356000.0
December 2015,1457000.0,1413000.0,-1052000.0,6833000.0,5511000.0,
March 2016,1113000.0,2005000.0,-1505000.0,8642000.0,7253000.0,
