,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,4380500.0,31851250.0,4229500.0,,
June 2010,4380500.0,31851250.0,4229500.0,,
September 2010,4380500.0,31851250.0,4229500.0,,
December 2010,4380500.0,31851250.0,4229500.0,,
March 2011,6637000.0,34921250.0,17971500.0,,
June 2011,6637000.0,34921250.0,17971500.0,,
September 2011,6637000.0,34921250.0,17971500.0,,
December 2011,6637000.0,34921250.0,17971500.0,1029519000.0,466676000.0
March 2012,8718500.0,34272000.0,34652750.0,,
June 2012,8718500.0,33516000.0,34652750.0,,
September 2012,4283500.0,30103000.0,34652750.0,,
December 2012,4283500.0,15552000.0,34652750.0,1101215000.0,510255000.0
March 2013,3885750.0,40150000.0,9923750.0,1115575000.0,522805000.0
June 2013,3885750.0,32415000.0,9923750.0,1080711000.0,484770000.0
September 2013,3885750.0,29760000.0,9923750.0,1093978000.0,512891000.0
December 2013,3885750.0,32912000.0,9923750.0,1117055000.0,534275000.0
March 2014,3890000.0,32931000.0,,1154624000.0,543021000.0
June 2014,3890000.0,35929000.0,,1180029000.0,558288000.0
September 2014,3890000.0,35033000.0,,1173492000.0,545502000.0
December 2014,3890000.0,28800000.0,,1319096000.0,530249000.0
March 2015,,33420000.0,,1332626000.0,568300000.0
June 2015,,30906000.0,,1334435000.0,585442000.0
September 2015,,27950000.0,,1292580000.0,557359000.0
