,NetIncomeLoss,Assets,AssetsCurrent
December 2008,1499500.0,,
March 2009,1499500.0,,
June 2009,1499500.0,,
September 2009,1499500.0,,
December 2009,7023500.0,,
March 2010,7023500.0,,
June 2010,7023500.0,,
September 2010,7023500.0,563839000.0,109831000.0
December 2010,9463000.0,,
March 2011,-3818000.0,,
June 2011,8676000.0,,
September 2011,10781000.0,672860000.0,240584000.0
December 2011,8795000.0,690129000.0,258649000.0
March 2012,-4267000.0,,
June 2012,4853000.0,742785000.0,317522000.0
September 2012,3417000.0,773787000.0,348997000.0
December 2012,4562000.0,773557000.0,354772000.0
March 2013,2180000.0,,
June 2013,106704000.0,905193000.0,174832000.0
September 2013,26825000.0,988543000.0,197486000.0
December 2013,16491000.0,1001311000.0,187057000.0
March 2014,-5803000.0,,
June 2014,9594000.0,1077105000.0,158471000.0
September 2014,8522000.0,,
December 2014,91050000.0,1314791000.0,186453000.0
March 2015,9983000.0,1323864000.0,181554000.0
June 2015,26000.0,1325165000.0,135377000.0
September 2015,9298000.0,1066238000.0,113533000.0
December 2015,-35150000.0,1000342000.0,126100000.0
March 2016,51163000.0,1066300000.0,120216000.0
June 2016,37517000.0,1117081000.0,125305000.0
September 2016,-60129000.0,993848000.0,135553000.0
December 2016,70900000.0,1096967000.0,127789000.0
March 2017,-15821000.0,1047942000.0,112502000.0
June 2017,21126000.0,1083782000.0,112113000.0
September 2017,-24700000.0,1027689000.0,100945000.0
December 2017,69466000.0,,
