,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,618244.0,-530491.0,,,
June 2010,744138.0,-187536.0,,,
September 2010,806817.0,-244463.0,,,
December 2010,1154619.0,-1630470.0,3961902.0,1654587.0,2307315.0
March 2011,886522.0,-353113.0,,,
June 2011,992340.0,-640314.0,4203565.0,1095620.0,3107945.0
September 2011,75095.0,-1065489.0,3645766.0,896687.0,2749079.0
December 2011,-1561623.0,-1402405.0,130381.0,128631.0,1397126.0
March 2012,342919.0,-156258.0,2110647.0,644824.0,1465823.0
June 2012,448102.0,,,,
September 2012,535963.0,,357137.0,354997.0,
December 2012,1129413.0,,358471.0,355256.0,
March 2013,645869.0,-707153.0,458647.0,455698.0,
June 2013,495437.0,-584856.0,375942.0,373260.0,
September 2013,348506.0,-400091.0,107091.0,104675.0,
December 2013,359519.0,,5031.0,2882.0,
March 2014,327892.0,-436461.0,60720.0,58837.0,
June 2014,545015.0,-589003.0,63085.0,61743.0,
September 2014,495731.0,-592346.0,161737.0,105548.0,
