,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-1073045.75,,
June 2010,-1073045.75,,
September 2010,-1073045.75,,
December 2010,-1073045.75,55163194.0,4718542.0
March 2011,1170027.0,,
June 2011,-207018.0,,
September 2011,-2639102.0,,
December 2011,-438297.0,51878909.0,4566197.0
March 2012,1771272.0,52785896.0,6299381.0
June 2012,-703556.0,,
September 2012,-2074827.0,48506197.0,3553258.0
December 2012,-762887.0,49226574.0,4771127.0
March 2013,2280268.0,49752091.0,6038965.0
June 2013,-688931.0,47068941.0,4058839.0
September 2013,-2075127.0,45366196.0,3057790.0
December 2013,-351598.0,47067749.0,5247651.0
March 2014,1531225.0,48531281.0,7090324.0
June 2014,-327237.0,46068032.0,5086395.0
September 2014,-2310083.0,44104151.0,3531249.0
December 2014,-915301.0,44347792.0,4127198.0
March 2015,2991743.0,49299461.0,7542224.0
June 2015,-314682.0,46814581.0,3966121.0
September 2015,-2726141.0,48132804.0,3501721.0
December 2015,-486494.0,49004494.0,4428558.0
March 2016,2177265.0,51834632.0,7612443.0
June 2016,-297798.0,48311196.0,4382744.0
September 2016,-1981966.0,47954187.0,4586516.0
December 2016,2486.0,47392856.0,4569572.0
March 2017,2381430.0,51498836.0,7495337.0
June 2017,-317806.0,48415938.0,5002189.0
September 2017,-2564423.0,47098632.0,4391825.0
December 2017,16274.0,47188784.0,4521594.0
March 2018,1731379.0,49815897.0,6590817.0
June 2018,-275600.0,47580991.0,4598448.0
September 2018,-2426675.0,45561334.0,3300281.0
December 2018,-27063.0,46533258.0,5030042.0
March 2019,-354542.25,,
June 2019,-354542.25,,
September 2019,-354542.25,,
December 2019,-354542.25,49987263.0,4928690.0
March 2020,-921583.0,,
June 2020,-921583.0,,
September 2020,-921583.0,,
December 2020,-921583.0,48388603.0,4969526.0
March 2021,930418.0,49351281.0,6385212.0
June 2021,3212446.0,50076196.0,7759728.0
September 2021,-1642378.0,47651205.0,5801855.0
December 2021,222102.0,48687390.0,7096183.0
March 2022,2874910.0,51802795.0,10646658.0
