,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,21540.69230769231,-18676.0,,,
September 2007,21540.69230769231,-30963.0,,,
December 2007,21540.69230769231,-30963.0,,,
March 2008,21540.69230769231,-30963.0,,,
June 2008,21540.69230769231,-30963.0,,,
September 2008,21540.69230769231,-17059.5,,,
December 2008,21540.69230769231,-17059.5,,,
March 2009,21540.69230769231,-17059.5,,,
June 2009,21540.69230769231,-17059.5,,,
September 2009,21540.69230769231,-108230.5,,,
December 2009,21540.69230769231,-108230.5,,,
March 2010,21540.69230769231,-108230.5,,,
June 2010,21540.69230769231,-108230.5,,,
September 2010,22227.0,-22227.0,,,
December 2010,12059.0,-12059.0,,,
March 2011,14859.0,-14859.0,,,
June 2011,9776.0,-9776.0,,,
September 2011,20982.0,-20982.0,,,
December 2011,13732.0,-13732.0,,,
March 2012,13401.0,-13401.0,,,
June 2012,10140.0,-10140.0,,,
September 2012,22578.0,-22578.0,,,
December 2012,11418.0,-11418.0,,,
March 2013,10558.0,-10558.0,,,
June 2013,9471.0,-9471.0,,,
September 2013,21025.0,-21025.0,,,
December 2013,176.0,-176.0,,,
March 2014,12901.0,-12901.0,,,
June 2014,,-13879.0,,,
September 2014,,-12374.0,,,
December 2014,,9968.0,,,
March 2015,,-21513.0,,,
June 2015,,2819.0,,,
September 2015,,-19119.0,,,
December 2015,,2109.0,,,
March 2016,,-35453.0,,,
June 2016,,-5227.0,,,
September 2016,,-14578.0,,,
December 2016,,-22358.0,,,
March 2017,,-2294.0,,,
June 2017,,-36797.0,,,
September 2017,,-43755.0,,,
December 2017,,-59503.0,,,
March 2018,,-32427.0,,,
June 2018,,-1270416.0,,,
September 2018,,-171041.0,,,
December 2018,,-547846.0,,,
March 2019,,-213912.0,,,
June 2019,,-553577.0,,,
September 2019,,-118024.0,,,
December 2019,,-83034.0,,,
March 2020,,-66803.0,,,
June 2020,,-835305.0,,,
September 2020,7226.0,-13595.0,,,
December 2020,,-14611.0,,,
March 2021,,-4582.0,,,
June 2021,,,,,
September 2021,7750.0,-24887015.0,,,
