,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,40012.625,-1648.75,,,
June 2007,40012.625,-1648.75,,,
September 2007,40012.625,-1648.75,,,
December 2007,40012.625,-1648.75,,,
March 2008,40012.625,-10389.0,,,
June 2008,40012.625,-10389.0,,,
September 2008,40012.625,-10389.0,,,
December 2008,40012.625,-10389.0,,,
March 2009,40012.625,2185.25,,,
June 2009,40012.625,2185.25,,,
September 2009,40012.625,2185.25,,,
December 2009,40012.625,2185.25,,,
March 2010,40012.625,-123548.75,,,
June 2010,40012.625,-123548.75,,,
September 2010,40012.625,-123548.75,,,
December 2010,40012.625,-123548.75,,,
March 2011,165540.5,-249719.0,,,
June 2011,165540.5,-249719.0,,,
September 2011,165540.5,-249719.0,,,
December 2011,165540.5,-249719.0,141933.0,39512.0,102421.0
March 2012,36455.0,-9400.0,,,
June 2012,284062.0,-2832302.0,,,
September 2012,185837.0,-181132.0,,,
December 2012,201040.0,-345940.0,739708.0,694274.0,
March 2013,405087.0,-390328.0,380765.0,346940.0,
June 2013,184154.0,-799742.0,399039.0,376823.0,
September 2013,476016.0,-874230.0,782804.0,772197.0,
December 2013,367496.0,-168544.0,502972.0,496512.0,
March 2014,304364.0,347721.0,472854.0,388591.0,
June 2014,607560.0,-2276553.0,550931.0,510665.0,
September 2014,249942.0,-1510060.0,390782.0,380093.0,
December 2014,139679.0,1743178.0,382633.0,381014.0,
March 2015,101457.0,239574.0,314507.0,314507.0,
June 2015,24386.0,150397.0,317356.0,317356.0,
September 2015,29115.0,-111057.0,320205.0,320205.0,
