,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,32061000.0,341250.0,,
June 2009,,32061000.0,341250.0,,
September 2009,,32061000.0,341250.0,,
December 2009,,32061000.0,341250.0,,
March 2010,70250.0,33515000.0,6571000.0,,
June 2010,70250.0,31698000.0,6450000.0,,
September 2010,70250.0,37931000.0,8194000.0,,
December 2010,70250.0,36733000.0,8776000.0,,
March 2011,400000.0,40001000.0,13066000.0,,
June 2011,400000.0,38054000.0,10610000.0,,
September 2011,400000.0,43212000.0,8753000.0,,
December 2011,400000.0,41472000.0,-88504000.0,,
March 2012,75000.0,40630000.0,3749000.0,,
June 2012,75000.0,41125000.0,-24025000.0,,
September 2012,75000.0,38253000.0,8476000.0,,
December 2012,75000.0,43954000.0,-24852000.0,,
March 2013,50000.0,41944000.0,-23779000.0,,
June 2013,50000.0,36921000.0,-74820000.0,,
September 2013,50000.0,36621000.0,-15772000.0,,
December 2013,50000.0,30971000.0,-14268000.0,,
March 2014,25000.0,32136000.0,-27727000.0,,
June 2014,25000.0,26097000.0,-55028000.0,,
September 2014,25000.0,28705000.0,-4504000.0,,
December 2014,25000.0,30147000.0,-22891000.0,,
March 2015,25000.0,29245000.0,-6558000.0,,
June 2015,25000.0,28829000.0,-18154000.0,,
September 2015,25000.0,25372000.0,-3442000.0,,
December 2015,25000.0,5730000.0,-16623000.0,,
March 2016,25000.0,21559000.0,-8803000.0,,
June 2016,25000.0,23224000.0,-5310000.0,,
September 2016,25000.0,22046000.0,-5043000.0,,
December 2016,25000.0,9757000.0,-33080000.0,,
March 2017,,17640000.0,-23461000.0,,
June 2017,,19040000.0,-4906000.0,,
September 2017,,19303000.0,-2080000.0,,
December 2017,,18445000.0,3136000.0,,
March 2018,,17120000.0,2705000.0,,
