,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,34335.0,3398.5,-68282.5,,,
June 2017,34335.0,3398.5,-68282.5,,,
September 2017,35002.0,8852.0,968610.0,,,
December 2017,65607.0,11253.0,-143310.0,,,
March 2018,86581.5,4447.5,-237259.0,,,
June 2018,86581.5,4447.5,-237259.0,,,
September 2018,81986.0,11156.0,-216184.0,,,
December 2018,82028.0,36205.0,-1412513.0,,,
March 2019,71828.0,16999.0,-62445.0,,,
June 2019,47787.0,5490.0,-41218.0,,,
September 2019,43357.0,711.0,-40769.0,,,
December 2019,5056.0,-17929.0,-43760.0,,,
March 2020,48211928.0,48167341.0,-48217968.0,,,
June 2020,1068991.0,1039206.0,-1076000.0,,,
September 2020,674170.0,520.0,-139569.0,,,
December 2020,19911.0,767933.0,134946.0,,,
March 2021,140000.0,26000.0,767000.0,,,
June 2021,138000.0,115000.0,2542000.0,,,
September 2021,938000.0,898000.0,3230000.0,,,
December 2021,3063000.0,3144000.0,-4222000.0,,,
March 2022,1946000.0,1093000.0,-1454000.0,,,
June 2022,1707000.0,979000.0,-2668000.0,,,
