,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,505537.5,,-263694.5,,,
June 2010,505537.5,,-263694.5,,,
September 2010,401065.0,,-351342.0,,,
December 2010,,,,4687410.0,878119.0,3809291.0
March 2011,84570.0,84570.0,-49574.0,,,
June 2011,84570.0,84570.0,-1035138.0,,,
September 2011,202200.0,202200.0,-424011.0,,,
December 2011,,76806.0,215251.0,3259208.0,1154847.0,2104360.0
March 2012,329356.0,329356.0,-154881.0,3465294.0,1491831.0,1973463.0
June 2012,288780.0,288780.0,-274729.0,3033814.0,1289685.0,1744129.0
September 2012,238129.0,238129.0,-309324.0,2864668.0,1286559.0,1578109.0
December 2012,,350894.0,-315248.0,2855535.0,1622241.0,1233294.0
March 2013,191642.0,191642.0,-189106.0,2477045.0,1346441.0,1130604.0
June 2013,167428.0,167428.0,-339017.0,2099521.0,1357383.0,742138.0
September 2013,147425.0,,-66924.0,2097704.0,1430720.0,666984.0
