,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,39358533.0,-4814309.0,,,
December 2010,39456418.0,-4066365.0,,,
March 2011,36426439.0,-956567.0,,,
June 2011,,,110938498.0,46070656.0,64867842.0
September 2011,44602000.0,-2180000.0,110240817.0,41859612.0,68381205.0
December 2011,42638000.0,-872259.0,108228152.0,43836652.0,64391500.0
March 2012,45771000.0,-1222000.0,98866007.0,37467165.0,61398842.0
June 2012,,,91282000.0,29452000.0,61830000.0
September 2012,42869000.0,-970000.0,84226000.0,24997000.0,59229000.0
December 2012,36311000.0,-1563000.0,81568000.0,21637000.0,59931000.0
March 2013,39821000.0,-7970000.0,78252000.0,20045000.0,58207000.0
