,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-23207750.0,,
June 2009,-23207750.0,,
September 2009,-23207750.0,,
December 2009,-23207750.0,,
March 2010,10220000.0,,
June 2010,39446000.0,,
September 2010,-20185000.0,,
December 2010,-18672000.0,909426000.0,50598000.0
March 2011,-60370000.0,,
June 2011,65853000.0,1002764000.0,68655000.0
September 2011,125100000.0,1060473000.0,84029000.0
December 2011,-58522000.0,1043488000.0,59785000.0
March 2012,7389000.0,1026165000.0,53144000.0
June 2012,82942000.0,1162095000.0,74071000.0
September 2012,-23566000.0,1142294000.0,67020000.0
December 2012,1872000.0,1689999000.0,87910000.0
March 2013,-6705000.0,1684914000.0,89748000.0
June 2013,21754000.0,1746790000.0,82397000.0
September 2013,-3422000.0,1724382000.0,80173000.0
December 2013,-46899000.0,1659833000.0,74699000.0
March 2014,526000.0,1664530000.0,85438000.0
June 2014,-16488000.0,2196331000.0,109535000.0
September 2014,63816000.0,2257898000.0,126506000.0
December 2014,-331499000.0,1898606000.0,192254000.0
March 2015,-228854000.0,1655390000.0,173420000.0
June 2015,-38474000.0,1574379000.0,127233000.0
September 2015,-90077000.0,2011305000.0,147920000.0
December 2015,-344136000.0,1613120000.0,129459000.0
March 2016,105329000.0,1521738000.0,125787000.0
June 2016,-52261000.0,1400934000.0,81384000.0
September 2016,-4303000.0,1392446000.0,96884000.0
December 2016,-104585000.0,1299826000.0,82772000.0
March 2017,16372000.0,1316097000.0,93291000.0
June 2017,-11077000.0,1318043000.0,103277000.0
September 2017,-33866000.0,1489990000.0,97691000.0
December 2017,-25326000.0,1493082000.0,112604000.0
March 2018,64382000.0,1495609000.0,109939000.0
June 2018,-50709000.0,1510550000.0,118648000.0
