,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,-109188.1,,,
December 2007,-109188.1,,,
March 2008,-109188.1,,,
June 2008,-109188.1,,,
September 2008,-109188.1,,,
December 2008,-109188.1,,,
March 2009,-109188.1,,,
June 2009,-109188.1,,,
September 2009,-109188.1,,,
December 2009,-109188.1,,,
March 2010,-108669.0,,,
June 2010,-96906.0,,,
September 2010,-113020.0,,,
December 2010,-122696.0,384219.0,11033.0,373186.0
March 2011,-95788.0,,,
June 2011,-87667.0,397185.0,8806.0,388379.0
September 2011,-90355.0,396667.0,2055.0,394612.0
December 2011,-129074.0,405555.0,4881.0,400674.0
March 2012,-90142.0,414073.0,1823.0,412250.0
June 2012,-80221.0,472927.0,489.0,472438.0
September 2012,-77050.0,485785.0,384.0,485401.0
December 2012,-115869.0,485196.0,701.0,484495.0
March 2013,-84916.0,492219.0,555.0,491664.0
June 2013,-97993.0,482144.0,485.0,481659.0
September 2013,-77531.0,485935.0,643.0,485292.0
December 2013,-115506.0,484158.0,501.0,483657.0
March 2014,-76677.0,,,
June 2014,-107257.0,470654.0,562.0,470092.0
September 2014,-90914.0,473165.0,4040.0,469125.0
