,NetIncomeLoss,Assets,AssetsCurrent
March 2010,2101866.0,,
June 2010,1724496.0,,
September 2010,1251434.0,,
December 2010,988032.0,21333984.0,1388167.0
March 2011,1092268.0,,
June 2011,1352548.0,20745936.0,1524315.0
September 2011,960948.0,20069571.0,1177901.0
December 2011,572876.0,19622933.0,1065301.0
March 2012,574175.0,19120656.0,881217.0
June 2012,461391.0,18684881.0,808798.0
September 2012,-495158.0,17476732.0,865076.0
December 2012,-1371244.0,15435609.0,714506.0
March 2013,342831.0,15079295.0,599744.0
June 2013,695173.0,15069059.0,844301.0
September 2013,798314.0,14968992.0,962428.0
December 2013,472534.0,14611292.0,837731.0
March 2014,682560.0,14376298.0,788076.0
June 2014,664988.0,14155853.0,799444.0
September 2014,516790.0,13967079.0,814570.0
December 2014,220909.0,13540635.0,586646.0
March 2015,-56864.0,13091386.0,320924.0
June 2015,-3116995.0,9799836.0,354429.0
September 2015,-893868.0,7622498.0,496660.0
December 2015,-2042225.0,5297010.0,304568.0
March 2016,-762201.0,4461127.0,198873.0
June 2016,-80378.0,4226444.0,290554.0
September 2016,77835.0,4108902.0,360538.0
December 2016,155269.0,4003317.0,329700.0
March 2017,158208.0,3918705.0,308503.0
June 2017,222557.0,3892547.0,343010.0
September 2017,169737.0,3839604.0,345367.0
December 2017,93561.0,3714028.0,265301.0
March 2018,56630.0,3645973.0,238177.0
June 2018,113269.0,3639749.0,279309.0
September 2018,174016.0,3651992.0,343035.0
