,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,15800000.0,133750000.0,62200000.0,,
June 2009,15800000.0,133750000.0,62200000.0,,
September 2009,15800000.0,133750000.0,62200000.0,,
December 2009,15800000.0,133750000.0,62200000.0,,
March 2010,15800000.0,133300000.0,34700000.0,,
June 2010,15800000.0,127800000.0,-1055000000.0,,
September 2010,15800000.0,117500000.0,171600000.0,,
December 2010,15800000.0,112600000.0,66200000.0,2962300000.0,1239200000.0
March 2011,14225000.0,120700000.0,4700000.0,2949600000.0,841200000.0
June 2011,14225000.0,117300000.0,-11800000.0,2979100000.0,919600000.0
September 2011,14225000.0,95500000.0,-2600000.0,2906300000.0,864300000.0
December 2011,14225000.0,106500000.0,22800000.0,2825000000.0,809600000.0
March 2012,11200000.0,96200000.0,21100000.0,2757300000.0,778800000.0
June 2012,11200000.0,107800000.0,970800000.0,3775700000.0,1836800000.0
September 2012,11200000.0,97200000.0,20800000.0,3160900000.0,1236200000.0
December 2012,11200000.0,112000000.0,35700000.0,2797300000.0,887600000.0
March 2013,10150000.0,82800000.0,25900000.0,2762500000.0,878400000.0
June 2013,10150000.0,76600000.0,28500000.0,2747900000.0,878000000.0
September 2013,10150000.0,78200000.0,2000000.0,2857300000.0,632100000.0
December 2013,10150000.0,84400000.0,36000000.0,2983400000.0,763100000.0
March 2014,9400000.0,75300000.0,9300000.0,2901700000.0,626200000.0
June 2014,9400000.0,79500000.0,28200000.0,3031700000.0,684100000.0
September 2014,9400000.0,81500000.0,28500000.0,3318500000.0,977900000.0
December 2014,9400000.0,82100000.0,59600000.0,3456600000.0,1101800000.0
March 2015,,76400000.0,7000000.0,3383400000.0,1062800000.0
