,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,7050000.0,22210000.0,-74548000.0,,
June 2009,7050000.0,20894000.0,-108104000.0,,
September 2009,7050000.0,23399000.0,-11436000.0,,
December 2009,7050000.0,23195000.0,876000.0,374800000.0,249014000.0
March 2010,7425000.0,22698000.0,-53927000.0,,
June 2010,7425000.0,24689000.0,136000.0,326602000.0,240390000.0
September 2010,7425000.0,25014000.0,14207000.0,254206000.0,167914000.0
December 2010,7425000.0,19252000.0,1181000.0,224599000.0,151982000.0
March 2011,6675000.0,21541000.0,-4425000.0,207414000.0,133424000.0
June 2011,6675000.0,21255000.0,-4505000.0,217059000.0,145761000.0
September 2011,6675000.0,19798000.0,-1140000.0,200240000.0,132452000.0
December 2011,6675000.0,18799000.0,-37768000.0,173437000.0,133923000.0
March 2012,6225000.0,18993000.0,-4106000.0,187022000.0,146560000.0
June 2012,6225000.0,18742000.0,-6397000.0,186839000.0,146167000.0
September 2012,6225000.0,18049000.0,-8959000.0,176501000.0,134879000.0
December 2012,6225000.0,18928000.0,-12524000.0,188598000.0,147366000.0
March 2013,5550000.0,19174000.0,-7116000.0,179921000.0,134778000.0
June 2013,5550000.0,19008000.0,-5230000.0,179302000.0,134568000.0
September 2013,5550000.0,18453000.0,-7632000.0,188220000.0,145763000.0
December 2013,5550000.0,17406000.0,-7156000.0,188834000.0,144779000.0
March 2014,4900000.0,17922000.0,-9045000.0,177173000.0,132666000.0
June 2014,4900000.0,17026000.0,-7809000.0,180449000.0,137565000.0
September 2014,4900000.0,17434000.0,-6448000.0,178918000.0,137597000.0
December 2014,4900000.0,16424000.0,-9554000.0,164548000.0,125139000.0
