,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1465143.0,770898.0,1199422.0,,,
June 2010,1622336.0,799632.0,938478.0,,,
September 2010,1489209.0,803082.0,1435965.0,,,
December 2010,1107502.0,,764741.0,23806324.0,13973215.0,9833109.0
March 2011,1724021.0,1309237.0,363742.0,,,
June 2011,2046104.0,1256752.0,-192166.0,29928815.0,21832173.0,8096642.0
September 2011,1412321.0,1032202.0,-123999.0,31584131.0,23990444.0,7593687.0
December 2011,4145842.0,,-6809033.0,18093347.0,1119778.0,16973569.0
March 2012,1759235.0,,-522715.0,17856564.0,1645343.0,16211221.0
June 2012,1494494.0,,253248.0,18368067.0,2911414.0,15456653.0
September 2012,1559706.0,,-602379.0,17805133.0,2771042.0,15034091.0
