,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,54952.0,-54952.0,,,
June 2010,47910.0,-47910.0,,,
September 2010,174832.0,-174635.0,,,
December 2010,963232.0,-980077.0,,,
March 2011,1539023.0,-1558475.0,6763722.0,623606.0,
June 2011,1276885.0,-1356914.0,,,
September 2011,1124521.0,-1339732.0,6797429.0,656957.0,
December 2011,-871216.0,-1318947.0,12340826.0,158416.0,
March 2012,752691.0,-1315241.0,13533816.0,1092358.0,
June 2012,222863.0,-4402594.0,13220656.0,808015.0,
September 2012,652485.0,324179.0,,,
December 2012,-757226.0,-6866421.0,8947298.0,315264.0,
March 2013,199017.0,-2038516.0,2086839.0,1237.0,2085602.0
June 2013,196299.0,1523237.0,1957389.0,65389.0,
September 2013,358001.5,-4264244.5,1946516.0,54516.0,1892000.0
December 2013,358001.5,-4264244.5,,,
March 2014,262383.0,4887653.0,46632.0,46632.0,0.0
June 2014,297220.0,-409654.0,,,
