,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1878000.0,1784000.0,-2075000.0,,
June 2010,1841000.0,1723000.0,-1859000.0,,
September 2010,2028000.0,1934000.0,-2296000.0,,
December 2010,2140000.0,2086000.0,-2281000.0,6492000.0,919000.0
March 2011,1164000.0,1095000.0,159000.0,,
June 2011,1493000.0,1431000.0,-1158000.0,5754000.0,1541000.0
September 2011,1434000.0,1373000.0,-1339000.0,5460000.0,1367000.0
December 2011,1427000.0,1373000.0,-1041000.0,6450000.0,2147000.0
March 2012,1503000.0,1450000.0,-965000.0,6331000.0,1837000.0
June 2012,1689000.0,1634000.0,-1355000.0,6303000.0,
September 2012,1971000.0,1917000.0,-1452000.0,6453000.0,1899000.0
December 2012,1794000.0,1742000.0,-1042000.0,6271000.0,1925000.0
March 2013,2018000.0,1977000.0,-1656000.0,5935000.0,1993000.0
June 2013,1911000.0,1859000.0,-2256000.0,6802000.0,3121000.0
September 2013,1793000.0,1739500.0,-1676000.0,,
December 2013,1793000.0,1739500.0,-1676000.0,5072000.0,2082000.0
