,OperatingExpenses,NetIncomeLoss,Assets
March 2010,,-1184000.0,
June 2010,,-1215000.0,
September 2010,,-1249000.0,
December 2010,,-1282000.0,1539000.0
March 2011,,-1303000.0,
June 2011,,-1355000.0,1499000.0
September 2011,,-1397000.0,1481000.0
December 2011,,-1428000.0,1469000.0
March 2012,,-1477000.0,1439000.0
June 2012,,-1605000.0,1408000.0
September 2012,,-1559000.0,1390000.0
December 2012,,-1605000.0,1375000.0
March 2013,,-1655000.0,1343000.0
June 2013,,-1703000.0,1306000.0
September 2013,,-1746000.0,1289000.0
December 2013,,-1800000.0,1271000.0
March 2014,,-1854000.0,1239000.0
June 2014,,-1909000.0,1200000.0
September 2014,,-833000.0,1048000.0
December 2014,,-1916000.0,1028000.0
March 2015,,-1887000.0,994000.0
June 2015,,-2113000.0,942000.0
September 2015,,-2195000.0,891000.0
December 2015,,-2264000.0,867000.0
March 2016,,-2336000.0,840000.0
June 2016,,6030000.0,1128000.0
September 2016,,-364000.0,1087000.0
December 2016,,-438000.0,1014000.0
March 2017,,-449000.0,950000.0
June 2017,,-373000.0,820000.0
September 2017,,-366000.0,807000.0
December 2017,,-378000.0,788000.0
March 2018,,-375000.0,739000.0
June 2018,,-290000.0,676000.0
September 2018,,1000.0,635000.0
December 2018,,-72000.0,553000.0
March 2019,,-403000.0,446000.0
June 2019,,-392000.0,408000.0
September 2019,,-392000.0,363000.0
December 2019,,-381000.0,336000.0
March 2020,399000.0,-399000.0,315000.0
June 2020,378000.0,-378000.0,261000.0
September 2020,,42000.0,108000.0
December 2020,,-370000.0,95000.0
March 2021,369000.0,-369000.0,78000.0
June 2021,371000.0,-357000.0,78000.0
September 2021,,-376000.0,64000.0
December 2021,,-310000.0,68000.0
March 2022,,-376000.0,55000.0
June 2022,,-358000.0,
