,NetIncomeLoss,Assets
March 2008,13277750.0,
June 2008,13277750.0,
September 2008,13277750.0,
December 2008,13277750.0,
March 2009,94907000.0,
June 2009,137563000.0,
September 2009,499178000.0,
December 2009,165759000.0,7019140000.0
March 2010,-118378000.0,
June 2010,179782000.0,7614623000.0
September 2010,238473000.0,7503242000.0
December 2010,102687000.0,7060878000.0
March 2011,-172364000.0,7825690000.0
June 2011,109884000.0,8259788000.0
September 2011,56485000.0,8000740000.0
December 2011,27324000.0,7618471000.0
March 2012,124234000.0,8121869000.0
June 2012,167622000.0,8499568000.0
September 2012,207298000.0,8463820000.0
December 2012,-90716000.0,10020264000.0
March 2013,223243000.0,10564400000.0
June 2013,30722000.0,10588379000.0
September 2013,183369000.0,10317368000.0
December 2013,95332000.0,9846432000.0
March 2014,162388000.0,10382950000.0
June 2014,153367000.0,10438404000.0
September 2014,39672000.0,10079136000.0
December 2014,125908000.0,10112564000.0
March 2015,173411000.0,11054450000.0
June 2015,65790000.0,11425296000.0
September 2015,66650000.0,11235963000.0
December 2015,69042000.0,10515812000.0
March 2016,166810000.0,11204521000.0
June 2016,94963000.0,11818244000.0
September 2016,92096000.0,11486153000.0
December 2016,9970000.0,11349755000.0
March 2017,96764000.0,12137121000.0
June 2017,103298000.0,13951146000.0
September 2017,-244819000.0,14601240000.0
December 2017,-2865000.0,14426879000.0
March 2018,1750000.0,15600642000.0
June 2018,-47070000.0,15499070000.0
