,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,,-2553.0,,,
June 2011,,-90.0,,,
September 2011,,-10000.0,,,
December 2011,,-1307281.0,20798706.0,195152.0,
March 2012,,-1319924.0,20724426.0,120609.0,
June 2012,,-73029.0,20687598.0,78572.0,
September 2012,2189392.0,-2005856.0,20644269.0,40246.0,
December 2012,,814859.0,20615415.0,11775.0,
March 2013,2974020.0,-3648613.0,20616122.0,12568.0,
June 2013,,16448210.5,16526850.0,5383847.0,443251.0
September 2013,4545929.0,-4703100.0,10237043.0,7953096.0,424857.0
December 2013,,16448210.5,9210599.0,7001986.0,406463.0
March 2014,3483049.0,-3046156.0,7190065.0,5134561.0,362566.0
