,NetIncomeLoss,Assets
March 2009,358750.0,
June 2009,358750.0,
September 2009,358750.0,
December 2009,358750.0,
March 2010,560000.0,
June 2010,560000.0,
September 2010,1322000.0,
December 2010,149000.0,1029731000.0
March 2011,1570000.0,
June 2011,1786000.0,1033965000.0
September 2011,2203000.0,1093983000.0
December 2011,2288000.0,1161033000.0
March 2012,2707000.0,1160822000.0
June 2012,3309000.0,1165209000.0
September 2012,4364000.0,1247554000.0
December 2012,3424000.0,1343585000.0
March 2013,3421000.0,1347141000.0
June 2013,1843000.0,1463322000.0
September 2013,4427000.0,1473994000.0
December 2013,5020000.0,1604112000.0
March 2014,3716000.0,1616438000.0
June 2014,4267000.0,1627173000.0
September 2014,5431000.0,1760107000.0
December 2014,4187000.0,1814122000.0
March 2015,3914000.0,1882199000.0
