,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,10476750.0,8782750.0,-71250.0,,,
June 2009,10476750.0,8782750.0,-71250.0,,,
September 2009,10476750.0,8782750.0,-71250.0,,,
December 2009,10476750.0,8782750.0,-71250.0,,,
March 2010,11594000.0,10397000.0,-1513000.0,,,
June 2010,10443000.0,8536000.0,-1156000.0,,,
September 2010,8741000.0,7241000.0,2440000.0,,,
December 2010,10772000.0,8472000.0,1473000.0,,88819000.0,153652000.0
March 2011,9334000.0,8283000.0,-830000.0,,,
June 2011,9767000.0,7899000.0,-859000.0,,80649000.0,146930000.0
September 2011,8528000.0,7387000.0,2079000.0,,86747000.0,151261000.0
December 2011,8475000.0,6816000.0,1455000.0,149186000.0,87270000.0,149186000.0
March 2012,9933000.0,8553000.0,-1158000.0,,83946000.0,145375000.0
June 2012,9127000.0,6804000.0,-62000.0,,84025000.0,145806000.0
September 2012,10211000.0,7605000.0,1863000.0,,89770000.0,152662000.0
December 2012,12494000.0,6540000.0,1251000.0,149692000.0,90835000.0,
March 2013,17522000.0,7390000.0,-6065000.0,141357000.0,82841000.0,
