,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,3474758.5,424645.0,-1134358.5,,
June 2010,3474758.5,424645.0,-1134358.5,,
September 2010,3254572.0,362251.0,-1176758.0,,
December 2010,2787903.0,427789.0,-769204.0,15101022.0,11394695.0
March 2011,3122725.0,550235.0,-1020017.0,,
June 2011,3520465.0,434867.0,-767485.0,,
September 2011,3083209.0,412231.0,-1233679.0,17802970.0,14271025.0
December 2011,2103213.0,54192.0,-276162.0,17206884.0,13666152.0
March 2012,2241824.0,195544.0,-78454.0,17035727.0,13633012.0
June 2012,2340394.0,242305.0,-358680.0,16843642.0,
September 2012,2104246.0,195493.0,-96616.0,22321070.0,19081568.0
December 2012,3608334.0,489195.0,-1019606.0,24553768.0,16552769.0
March 2013,2983343.0,347118.0,-247052.0,25118398.0,17195632.0
June 2013,3355048.0,380859.0,87333.0,24781767.0,16998846.0
September 2013,2936353.0,205398.0,129229.0,25644211.0,17989026.0
December 2013,3501033.0,986796.0,706318.0,25874466.0,18301887.0
March 2014,2696999.0,203243.0,164246.0,26306270.0,18949061.0
June 2014,3010440.0,372652.0,450436.0,27429578.0,19995991.0
September 2014,2791851.0,110325.0,127918.0,26402316.0,18663104.0
December 2014,3241217.0,725857.0,-292995.0,26195785.0,18481968.0
March 2015,2774409.0,200285.0,-1018967.0,24487472.0,16847720.0
June 2015,3072307.0,160965.0,-553101.0,25762891.0,18695933.0
