,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,7956000.0,8750000.0,-14967000.0,,
June 2009,7320000.0,10580000.0,-18027000.0,,
September 2009,7602000.0,19667000.0,-35024000.0,,
December 2009,7301000.0,18728000.0,-27377000.0,69595000.0,42165000.0
March 2010,7360000.0,18417000.0,-26920000.0,,
June 2010,6914000.0,13068000.0,-23482000.0,94578000.0,67943000.0
September 2010,5101000.0,7893000.0,-12522000.0,46613000.0,20081000.0
December 2010,7656000.0,8665000.0,-19718000.0,53592000.0,26905000.0
March 2011,11494000.0,8576000.0,-19734000.0,,
June 2011,7958000.0,8961000.0,-16997000.0,56583000.0,42794000.0
September 2011,7530000.0,7760000.0,-16662000.0,62850000.0,49904000.0
December 2011,7918000.0,12993000.0,-8967000.0,62239000.0,51075000.0
March 2012,8170000.0,9928000.0,-17446000.0,44150000.0,31924000.0
June 2012,,11333000.0,-50138000.0,38340000.0,21797000.0
September 2012,,7763000.0,-15189000.0,36175000.0,19776000.0
December 2012,,9220000.0,-18601000.0,73713000.0,60311000.0
March 2013,,11143000.0,-19384000.0,65267000.0,51756000.0
June 2013,,10102000.0,-18011000.0,49232000.0,35614000.0
September 2013,,8529000.0,-15544000.0,47239000.0,33746000.0
December 2013,,12669000.0,10196000.0,93723000.0,80515000.0
March 2014,,16750000.0,-29002000.0,73286000.0,59925000.0
June 2014,,13792000.0,-27399000.0,55256000.0,42250000.0
September 2014,,12563000.0,4603000.0,68594000.0,55938000.0
December 2014,,13136000.0,-41569000.0,92287000.0,80505000.0
March 2015,,12297000.0,-28597000.0,63070000.0,53467000.0
June 2015,,12624000.0,-32596000.0,73458000.0,63863000.0
September 2015,,13682000.0,-32592000.0,63132000.0,53339000.0
December 2015,,15359000.0,-25637000.0,144197000.0,134975000.0
March 2016,,11312000.0,3312000.0,123441000.0,113942000.0
June 2016,,9571000.0,-19766000.0,97631000.0,88904000.0
September 2016,,15218000.0,-29183000.0,76486000.0,67915000.0
December 2016,,9205000.0,-6372000.0,63843000.0,55824000.0
March 2017,,10688000.0,-19828000.0,44660000.0,36770000.0
June 2017,,7962000.0,5398000.0,86332000.0,78363000.0
September 2017,,5802000.0,-11974000.0,65532000.0,57500000.0
December 2017,,6983000.0,-14266000.0,54886000.0,46924000.0
March 2018,,5409000.0,-4021000.0,115722000.0,107755000.0
June 2018,,4865000.0,-11336000.0,102586000.0,95055000.0
September 2018,,5649000.0,-14809000.0,89629000.0,82300000.0
December 2018,,5260000.0,846000.0,89832000.0,82492000.0
March 2019,,5206000.0,-10814000.0,75767000.0,65583000.0
June 2019,,5053000.0,-10971000.0,66243000.0,56634000.0
September 2019,,4403000.0,-10047000.0,58582000.0,49667000.0
December 2019,,4493000.0,-8188000.0,46280000.0,35580000.0
March 2020,,4467000.0,-12186000.0,87981000.0,82639000.0
June 2020,,3797000.0,-14000000.0,76412000.0,71527000.0
September 2020,,4052000.0,-11263000.0,63091000.0,58688000.0
December 2020,,5310000.0,-15002000.0,58241000.0,54325000.0
March 2021,,7626000.0,-17266000.0,42789000.0,39348000.0
June 2021,,10213000.0,-19675000.0,77495000.0,74819000.0
September 2021,,13664000.0,-24179000.0,101230000.0,99045000.0
December 2021,,24693000.0,-36788000.0,72434000.0,68379000.0
March 2022,,18046000.0,-37175000.0,131435000.0,103283000.0
June 2022,,21590000.0,-22654000.0,134534000.0,107372000.0
