,NetIncomeLoss,Assets
March 2009,15961500.0,
June 2009,15961500.0,
September 2009,15961500.0,
December 2009,15961500.0,
March 2010,10143000.0,
June 2010,27605000.0,
September 2010,1910000.0,
December 2010,-17268000.0,6389267000.0
March 2011,52097000.0,
June 2011,99422000.0,9310511000.0
September 2011,96321000.0,9540317000.0
December 2011,44093000.0,9518057000.0
March 2012,69118000.0,13555905000.0
June 2012,101705000.0,14623128000.0
September 2012,241907000.0,22864117000.0
December 2012,-39943000.0,21057496000.0
March 2013,-16203000.0,20911129000.0
June 2013,-398286000.0,22223525000.0
September 2013,30571000.0,15518414000.0
December 2013,-91864000.0,14633064000.0
March 2014,130687000.0,13627498000.0
June 2014,158381000.0,14494697000.0
September 2014,24985000.0,14946453000.0
December 2014,111556000.0,14895863000.0
March 2015,54597000.0,15595021000.0
June 2015,-97037000.0,15405114000.0
September 2015,36027000.0,14266574000.0
December 2015,1648000.0,14330704000.0
March 2016,61331000.0,13113328000.0
June 2016,56210000.0,12965907000.0
September 2016,79010000.0,11934120000.0
December 2016,-180160000.0,13245268000.0
March 2017,34020000.0,11240918000.0
June 2017,50225000.0,11869416000.0
September 2017,88185000.0,13421537000.0
December 2017,8831000.0,13145582000.0
March 2018,-108508000.0,12930261000.0
