,OperatingExpenses,NetIncomeLoss,Assets
March 2011,89431250.0,-144000.0,
June 2011,89431250.0,-144000.0,
September 2011,89431250.0,-144000.0,
December 2011,89431250.0,-144000.0,
March 2012,89332000.0,-579000.0,
June 2012,94407000.0,-121000.0,
September 2012,118566000.0,-632000.0,
December 2012,157555000.0,-503000.0,1630362000.0
March 2013,92222000.0,-461000.0,
June 2013,98213000.0,-129000.0,
September 2013,102167000.0,-320000.0,
December 2013,116866000.0,-892000.0,1470450000.0
March 2014,95779000.0,-219000.0,1469509000.0
June 2014,34906000.0,-24402000.0,268038000.0
September 2014,18078000.0,-774000.0,268613000.0
December 2014,19132000.0,-1885000.0,265020000.0
March 2015,13532000.0,-799000.0,35565000.0
June 2015,5018000.0,-967000.0,42474000.0
September 2015,4357000.0,-987000.0,54980000.0
