,NetIncomeLoss,Assets
March 2009,-2110500.0,
June 2009,-2110500.0,
September 2009,-2110500.0,
December 2009,-2110500.0,
March 2010,456000.0,
June 2010,1075000.0,
September 2010,-6611000.0,
December 2010,125000.0,626896000.0
March 2011,121000.0,
June 2011,-861000.0,629135000.0
September 2011,-22000.0,616580000.0
December 2011,599000.0,589651000.0
March 2012,2112000.0,580996000.0
June 2012,1158000.0,
September 2012,632000.0,577833000.0
December 2012,735000.0,585453000.0
March 2013,793000.0,567517000.0
June 2013,1259000.0,550008000.0
September 2013,649000.0,545018000.0
December 2013,240000.0,525646000.0
March 2014,272000.0,520276000.0
June 2014,613000.0,508282000.0
September 2014,194000.0,784983000.0
December 2014,1278000.0,766121000.0
March 2015,1743000.0,748362000.0
June 2015,1821000.0,742443000.0
September 2015,1351000.0,786495000.0
December 2015,1638000.0,817015000.0
March 2016,1503000.0,830395000.0
June 2016,1907000.0,826588000.0
September 2016,1739000.0,844774000.0
December 2016,1605000.0,846640000.0
March 2017,2115000.0,879624000.0
June 2017,1336000.0,906524000.0
September 2017,1779000.0,922749000.0
December 2017,-2045000.0,1194135000.0
March 2018,1897000.0,1222551000.0
June 2018,3110000.0,1216731000.0
September 2018,4321000.0,1252156000.0
December 2018,4454000.0,1258525000.0
March 2019,3307000.0,1242077000.0
June 2019,3448000.0,1316797000.0
September 2019,3239000.0,1269634000.0
December 2019,3041000.0,1275076000.0
March 2020,1104000.0,1263494000.0
June 2020,681000.0,1618960000.0
September 2020,2457000.0,1771946000.0
December 2020,3921000.0,1730045000.0
March 2021,6340000.0,1832329000.0
June 2021,5611000.0,1874810000.0
