,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2009,11490.5,-9803.0,,
March 2010,11490.5,-9803.0,,
June 2010,11490.5,-9803.0,,
September 2010,11490.5,-9803.0,27388.0,27388.0
December 2010,8083.0,-7583.0,,
March 2011,15010.0,-7660.0,,
June 2011,9280.0,-2930.0,,
September 2011,31389.0,-33114.0,14622.0,14622.0
December 2011,18263.0,-12113.0,5082.0,5082.0
March 2012,15749.0,-6537.0,30392.0,30392.0
June 2012,57398.0,-39997.0,9474.0,9474.0
September 2012,24576.0,-25344.0,6523.0,6523.0
December 2012,0.0,-64869.0,9053.0,9053.0
March 2013,14743.0,-7736.0,6053.0,6053.0
June 2013,0.0,-13381.0,1173.0,1173.0
September 2013,36121.0,113266.0,0.0,
December 2013,29679.0,6307.0,5883935.0,
March 2014,59297.0,92707.0,7448618.0,
June 2014,368994.0,-59555.0,14753770.0,
September 2014,735167.0,-298047.0,15520449.0,
December 2014,,85346.66666666667,15430662.0,
March 2015,719095.0,-274117.0,19830453.0,
June 2015,767177.0,-237963.0,19736063.0,
September 2015,,85346.66666666667,,
December 2015,,85346.66666666667,,
March 2016,,85346.66666666667,,
June 2016,,85346.66666666667,,
September 2016,,85346.66666666667,,
