,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,100209500.0,26648500.0,13102750.0,,
March 2008,100209500.0,26648500.0,13102750.0,,
June 2008,100209500.0,26648500.0,13102750.0,,
September 2008,100209500.0,26648500.0,13102750.0,,
December 2008,87181000.0,25697000.0,7851500.0,,
March 2009,87181000.0,25697000.0,7851500.0,,
June 2009,91440000.0,26449000.0,14866000.0,,
September 2009,107932000.0,30848000.0,31733000.0,,
December 2009,96876000.0,28074000.0,10425000.0,1166339000.0,500237000.0
March 2010,109716000.0,30127000.0,12814000.0,,
June 2010,107808000.0,30773000.0,17355000.0,,
September 2010,126659000.0,35680000.0,37494000.0,1163996000.0,464374000.0
December 2010,113529000.0,32686000.0,15953000.0,1204999000.0,489122000.0
March 2011,125965000.0,36175000.0,21046000.0,1220350000.0,472415000.0
June 2011,129031000.0,36041000.0,23529000.0,1259391000.0,513198000.0
September 2011,149919000.0,38271000.0,51878000.0,1247552000.0,508674000.0
December 2011,135459000.0,37321000.0,20641000.0,1332938000.0,566656000.0
March 2012,141117000.0,38605000.0,26492000.0,1369715000.0,597594000.0
June 2012,139620000.0,39354000.0,26086000.0,1816312000.0,887607000.0
September 2012,147886000.0,39255000.0,48788000.0,1899683000.0,955159000.0
December 2012,145294000.0,41625000.0,9505000.0,1946908000.0,1056994000.0
March 2013,150982000.0,42575000.0,8715000.0,1916380000.0,1047707000.0
June 2013,155677000.0,43391000.0,21251000.0,1859365000.0,978665000.0
September 2013,166135000.0,43331000.0,44549000.0,1913812000.0,973778000.0
December 2013,150211000.0,43616000.0,12150000.0,2006113000.0,1051870000.0
March 2014,159305000.0,42697000.0,1552000.0,1992324000.0,1058790000.0
June 2014,157032000.0,41866000.0,2632000.0,2006595000.0,893512000.0
