,OperatingExpenses,NetIncomeLoss,Assets
March 2013,11150250.0,,
June 2013,11150250.0,,
September 2013,11150250.0,,
December 2013,11150250.0,,
March 2014,14271000.0,-13717000.0,
June 2014,17430000.0,-5958333.333333333,
September 2014,21351000.0,-5958333.333333333,
December 2014,27458000.0,-5958333.333333333,729632000.0
March 2015,33549000.0,-5343000.0,725761000.0
June 2015,38193000.0,4980000.0,718303000.0
September 2015,42456000.0,3733000.0,708648000.0
December 2015,47387000.0,-4643000.0,749252000.0
March 2016,44559000.0,-12573000.0,828848000.0
June 2016,47528000.0,-17895000.0,901719000.0
September 2016,49395000.0,-16634000.0,997872000.0
December 2016,52492000.0,-35856000.0,1064091000.0
March 2017,46684000.0,-11058000.0,1113900000.0
June 2017,44553000.0,-1498000.0,1043438000.0
September 2017,37251000.0,-4074000.0,1015396000.0
December 2017,37682000.0,4561000.0,996044000.0
March 2018,44551000.0,-1918000.0,1040426000.0
June 2018,45306000.0,5628000.0,1072184000.0
September 2018,42672000.0,9610000.0,1139933000.0
December 2018,44961000.0,13726000.0,1161570000.0
March 2019,48284000.0,5666000.0,1224898000.0
June 2019,51950000.0,4295000.0,1248207000.0
September 2019,51680000.0,8684000.0,1275653000.0
December 2019,54411000.0,9310000.0,1304583000.0
March 2020,51117000.0,-58975000.0,1337178000.0
June 2020,39677000.0,2170000.0,968598000.0
