,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,,203000.0,,
December 2010,,151000.0,,
March 2011,,239000.0,,
June 2011,,108000.0,,
September 2011,556500.0,160000.0,,
December 2011,556500.0,424000.0,,
March 2012,556500.0,230000.0,,
June 2012,556500.0,155000.0,,
September 2012,418000.0,248000.0,,
December 2012,418000.0,358000.0,,
March 2013,418000.0,258000.0,,
June 2013,418000.0,206000.0,,
September 2013,,176000.0,,
December 2013,,163000.0,,
March 2014,,155000.0,,
June 2014,,167000.0,,
September 2014,516000.0,155000.0,,
December 2014,554000.0,108000.0,,
March 2015,319000.0,218000.0,,
June 2015,,209000.0,,
September 2015,405000.0,155000.0,,
December 2015,308000.0,197000.0,,
March 2016,208000.0,251000.0,,
June 2016,,-2122000.0,,
September 2016,,136000.0,,
December 2016,,178000.0,,
March 2017,,170000.0,,
