,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,73641000.0,-24093750.0,,
March 2010,73641000.0,-24093750.0,,
June 2010,73641000.0,-24093750.0,,
September 2010,73641000.0,-24093750.0,,
December 2010,73536000.0,3939000.0,,
March 2011,75220000.0,-2271000.0,,
June 2011,76636000.0,-2043000.0,,
September 2011,77490000.0,16004000.0,,
December 2011,74492000.0,-897000.0,,
March 2012,77003000.0,547000.0,,
June 2012,78093000.0,-11241000.0,,
September 2012,81259000.0,-2012000.0,,
December 2012,66460000.0,-17090000.0,,
March 2013,74992000.0,-17461000.0,,
June 2013,72128000.0,2056000.0,,
September 2013,71763000.0,1620000.0,,
December 2013,67108000.0,-17074000.0,,
March 2014,60626000.0,-3495000.0,,
June 2014,60736000.0,-480000.0,,
September 2014,63930000.0,2061000.0,,
December 2014,59964000.0,-13319000.0,,
March 2015,59912000.0,-6913000.0,,
June 2015,56890000.0,-4144000.0,,
September 2015,55250000.0,-244000.0,,
December 2015,52925000.0,-10962000.0,,
March 2016,51382000.0,-1785000.0,,
June 2016,49543000.0,-4610000.0,,
September 2016,50636000.0,2787000.0,,
December 2016,48890000.0,-4577000.0,,
March 2017,51171000.0,-854000.0,,
June 2017,46931000.0,-5518000.0,,
September 2017,50138000.0,38081000.0,,
December 2017,46938000.0,-10694000.0,,
March 2018,42916000.0,-7687000.0,,
June 2018,42222000.0,-11418000.0,,
September 2018,41261000.0,-2886000.0,,
December 2018,39810000.0,-3215000.0,,
March 2019,38939000.0,-5165000.0,,
June 2019,38395000.0,-6057000.0,,
September 2019,39908000.0,-749000.0,,
December 2019,39497000.0,-10808000.0,,
March 2020,36189000.0,-5425000.0,,
June 2020,31245000.0,-4837000.0,,
September 2020,30735000.0,-12517000.0,,
December 2020,33747000.0,-2446000.0,,
March 2021,32950000.0,1879000.0,,
June 2021,34039000.0,615000.0,,
September 2021,34691000.0,1326000.0,,
December 2021,34976000.0,-1219000.0,,
