,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,535000.0,,,
September 2010,31437000.0,,,
December 2010,-2414000.0,,,
March 2011,27899000.0,2061270000.0,443699000.0,1617571000.0
June 2011,4625000.0,2012614000.0,393125000.0,1619489000.0
September 2011,27589000.0,2156077000.0,534443000.0,1621634000.0
December 2011,-213630000.0,1846739000.0,446931000.0,1399808000.0
March 2012,15644000.0,1803358000.0,439427000.0,1363931000.0
June 2012,-37346000.0,,,
September 2012,-15397000.0,1662282000.0,323908000.0,1338374000.0
December 2012,10419000.0,1634136000.0,345482000.0,1288654000.0
March 2013,-1277000.0,1524392000.0,247775000.0,1276617000.0
June 2013,7967000.0,1501351000.0,236952000.0,1264399000.0
September 2013,-7845000.0,1514483000.0,258933000.0,1255550000.0
December 2013,-13409000.0,1582223000.0,333492000.0,1248731000.0
March 2014,4330000.0,1539191000.0,297137000.0,1242054000.0
June 2014,-18972000.0,1584226000.0,390562000.0,1193664000.0
September 2014,-28832000.0,1570592000.0,392226000.0,1178366000.0
December 2014,-259623000.0,1255780000.0,346032000.0,909748000.0
March 2015,-43229000.0,1160959000.0,253405000.0,907554000.0
June 2015,-37407000.0,1078759000.0,187063000.0,891696000.0
September 2015,-19609000.0,1085391000.0,206551000.0,878840000.0
December 2015,-20992000.0,1025835000.0,166959000.0,858876000.0
March 2016,-25323000.0,991897000.0,153665000.0,838232000.0
