,NetIncomeLoss,Assets
March 2009,-1349000.0,
June 2009,-1349000.0,
September 2009,-1349000.0,
December 2009,-1349000.0,
March 2010,4566000.0,
June 2010,4753000.0,
September 2010,4872000.0,
December 2010,5020000.0,2792674000.0
March 2011,4771000.0,
June 2011,4858000.0,2741335000.0
September 2011,5106000.0,2741768000.0
December 2011,5116000.0,2825950000.0
March 2012,4971000.0,2852347000.0
June 2012,5453000.0,2853202000.0
September 2012,5489000.0,2859647000.0
December 2012,5829000.0,2918703000.0
March 2013,5108000.0,2907969000.0
June 2013,5903000.0,3262411000.0
September 2013,6617000.0,3299300000.0
December 2013,7341000.0,3317791000.0
March 2014,7163000.0,3386720000.0
June 2014,7781000.0,3479548000.0
September 2014,8246000.0,3498905000.0
December 2014,7939000.0,3538325000.0
March 2015,8330000.0,3627764000.0
June 2015,7862000.0,3699127000.0
September 2015,7825000.0,3743100000.0
December 2015,8464000.0,3869550000.0
March 2016,8108000.0,4404233000.0
June 2016,10130000.0,4467860000.0
September 2016,11327000.0,4904291000.0
December 2016,11953000.0,5093131000.0
March 2017,12312000.0,5247815000.0
June 2017,13370000.0,5362187000.0
September 2017,13723000.0,5399481000.0
December 2017,13175000.0,5405639000.0
March 2018,15255000.0,5477829000.0
June 2018,15838000.0,5534488000.0
September 2018,16758000.0,5627057000.0
December 2018,15550000.0,5806093000.0
March 2019,15626000.0,6365063000.0
June 2019,17457000.0,6407195000.0
September 2019,18874000.0,6492474000.0
December 2019,18715000.0,6711236000.0
March 2020,12392000.0,7013908000.0
June 2020,11851000.0,7488516000.0
September 2020,14427000.0,7522184000.0
December 2020,18848000.0,7664297000.0
March 2021,23175000.0,7771761000.0
June 2021,27407000.0,7854238000.0
September 2021,22289000.0,8172479000.0
December 2021,22170000.0,8198056000.0
March 2022,15929000.0,10275233000.0
June 2022,29117000.0,10374178000.0
