,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,155566750.0,17955250.0,,
June 2008,155566750.0,17955250.0,,
September 2008,155566750.0,17955250.0,,
December 2008,155566750.0,17955250.0,,
March 2009,173931000.0,15114000.0,,
June 2009,174279000.0,18260000.0,,
September 2009,174338000.0,20633000.0,,
December 2009,165592000.0,18377000.0,1631525000.0,58805000.0
March 2010,182129000.0,17836000.0,,
June 2010,188164000.0,21884000.0,1672578000.0,78800000.0
September 2010,192724000.0,23378000.0,1702524000.0,86331000.0
December 2010,189068000.0,17594000.0,1718480000.0,76904000.0
March 2011,200382000.0,20836000.0,1725239000.0,70767000.0
June 2011,,24947000.0,1755089000.0,73589000.0
September 2011,,26991000.0,1771327000.0,75547000.0
December 2011,,19843000.0,1915828000.0,85545000.0
March 2012,,25672000.0,1933764000.0,83376000.0
June 2012,,30292000.0,1994446000.0,92632000.0
September 2012,,32144000.0,2023005000.0,89131000.0
December 2012,,25863000.0,2072174000.0,100314000.0
March 2013,,27909000.0,2106766000.0,93932000.0
June 2013,,33187000.0,2162929000.0,96516000.0
September 2013,,34205000.0,2253790000.0,100573000.0
December 2013,,26038000.0,2331051000.0,98736000.0
March 2014,,28315000.0,2393890000.0,103672000.0
June 2014,,29632000.0,2547363000.0,114138000.0
September 2014,,34236000.0,2587625000.0,99764000.0
December 2014,,22365000.0,2681618000.0,108737000.0
March 2015,,24603000.0,2728854000.0,115038000.0
