,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,,
June 2009,,,,
September 2009,,,,
December 2009,,,,
March 2010,7191500.0,-333500.0,,
June 2010,7191500.0,-333500.0,,
September 2010,9587000.0,77000.0,,
December 2010,13719000.0,-5448000.0,249062000.0,74580000.0
March 2011,14328000.0,-559000.0,,
June 2011,21654000.0,-72000.0,,
September 2011,22803000.0,-2677000.0,635177000.0,178114000.0
December 2011,25348000.0,-5025000.0,627039000.0,159797000.0
March 2012,28632000.0,-4323000.0,626794000.0,165963000.0
June 2012,27729000.0,-3307000.0,630685000.0,173333000.0
September 2012,28281000.0,-4626000.0,730363000.0,183803000.0
December 2012,28868000.0,-2683000.0,740501000.0,159889000.0
March 2013,33257000.0,-3592000.0,731610000.0,162421000.0
June 2013,34076000.0,-2783000.0,717459000.0,168198000.0
September 2013,31620000.0,-2251000.0,725154000.0,178615000.0
December 2013,34917000.0,-1590000.0,732513000.0,190250000.0
March 2014,40528000.0,-289000.0,847625000.0,206810000.0
June 2014,42590000.0,3532000.0,949692000.0,223643000.0
September 2014,43534000.0,3415000.0,940017000.0,226960000.0
December 2014,44545000.0,3836000.0,930144000.0,231958000.0
March 2015,42152000.0,2024000.0,939922000.0,244739000.0
June 2015,42721000.0,-7863000.0,1061185000.0,347842000.0
September 2015,40455000.0,7155000.0,1068421000.0,376307000.0
December 2015,41322000.0,4275000.0,1044807000.0,312081000.0
March 2016,47339000.0,3260000.0,1113760000.0,286053000.0
