,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2018,789694.0,,1855.0,,,
June 2018,359057.0,,-588328.0,,,
September 2018,712358.0,,-319908.0,,,
December 2018,,,,563239.0,563239.0,
March 2019,1022842.0,,-982364.0,572632.0,482959.0,
June 2019,855991.0,,-689107.0,2108922.0,575535.0,
September 2019,1150998.0,,-1004169.0,4101904.0,2570087.0,
December 2019,777280.0,,-1278271.0,2568021.0,1411185.0,
March 2020,1065558.0,894992.5,-837920.0,3067333.0,1928800.0,
June 2020,1265477.0,894992.5,-551708.0,3111513.0,1926898.0,
September 2020,1080336.0,694627.0,-1195208.0,1665243.0,1576246.0,
December 2020,1305193.0,1430507.0,-986766.0,1354892.0,1298999.0,
March 2021,995138.0,873970.0,-650780.0,1203229.0,1162320.0,
June 2021,1896200.0,1804781.0,-1676018.0,1205331.0,1175891.0,
September 2021,4040691.0,2784102.0,-3820589.0,54688379.0,12513358.0,
December 2021,3660838.0,4990877.0,-4357489.0,50706656.0,4346003.0,
March 2022,4810364.0,4458387.0,-3151740.0,65145719.0,15328980.0,
June 2022,5589226.0,5252741.0,-4091983.0,62493619.0,13480560.0,
