,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,,33622000.0,91276750.0,,,
June 2007,,33622000.0,91276750.0,,,
September 2007,,33622000.0,91276750.0,,,
December 2007,,33622000.0,91276750.0,,,
March 2008,193000000.0,29214000.0,377212000.0,,,
June 2008,193000000.0,32627000.0,358688000.0,,,
September 2008,193000000.0,23070000.0,-1037920000.0,,,
December 2008,193000000.0,36262000.0,1567020000.0,10722395000.0,4455466000.0,
March 2009,239500000.0,29014000.0,-151413000.0,,,
June 2009,239500000.0,27645000.0,803566000.0,8272235000.0,2497560000.0,
September 2009,239500000.0,23686000.0,-15428000.0,8080271000.0,2336105000.0,
December 2009,239500000.0,20400000.0,-142725000.0,9528000000.0,4347000000.0,
March 2010,215000000.0,20718000.0,-276706000.0,7291936000.0,2108075000.0,
June 2010,184000000.0,35470000.0,-263000000.0,6515933000.0,1427733000.0,
September 2010,224000000.0,20215000.0,254000000.0,6572036000.0,1619837000.0,
December 2010,1008000000.0,,235706000.0,15274000000.0,6901000000.0,
March 2011,390000000.0,,-113000000.0,12269000000.0,5155000000.0,
June 2011,464000000.0,,-138000000.0,12362000000.0,3953000000.0,
September 2011,507000000.0,,-38000000.0,11714000000.0,3865000000.0,
December 2011,434000000.0,,,12269000000.0,4176000000.0,1902000000.0
March 2012,388000000.0,,,12587000000.0,4352000000.0,
June 2012,354000000.0,,,12018000000.0,3791000000.0,1901000000.0
September 2012,405000000.0,,,11575000000.0,3675000000.0,1635000000.0
December 2012,,,,7461000000.0,2518000000.0,
March 2013,,,,7282000000.0,2485000000.0,
June 2013,,,,6542000000.0,1792000000.0,
September 2013,,,,5962000000.0,2176000000.0,
December 2013,,,,5734000000.0,2162000000.0,396000000.0
March 2014,,,,6159000000.0,2684000000.0,387000000.0
June 2014,,,,5826000000.0,2257000000.0,448000000.0
September 2014,,,,5740000000.0,2254000000.0,433000000.0
December 2014,,,,5914000000.0,2391000000.0,478000000.0
March 2015,,,,5975000000.0,2433000000.0,506000000.0
June 2015,,,,5843000000.0,2285000000.0,517000000.0
September 2015,,,,5898000000.0,2289000000.0,557000000.0
December 2015,,,,5446000000.0,2028000000.0,587000000.0
March 2016,,,,5699000000.0,2294000000.0,504000000.0
June 2016,,,,5133000000.0,1728000000.0,677000000.0
September 2016,,,,5230000000.0,2116000000.0,444000000.0
December 2016,,,,4860000000.0,1900000000.0,417000000.0
March 2017,,,-37000000.0,4816000000.0,1644000000.0,648000000.0
June 2017,,,7000000.0,4650000000.0,1492000000.0,657000000.0
September 2017,,,,4701000000.0,1572000000.0,661000000.0
December 2017,,,,4404000000.0,1554000000.0,633000000.0
March 2018,,,113000000.0,4117000000.0,1324000000.0,1167000000.0
June 2018,,,403000000.0,3944000000.0,1488000000.0,851000000.0
