,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1880728.0,1359406.0,703301.5,,
June 2009,1880728.0,1359406.0,703301.5,,
September 2009,1880728.0,1359406.0,703301.5,,
December 2009,1880728.0,1359406.0,703301.5,,
March 2010,2082245.0,1525863.0,318568.0,,
June 2010,2178470.0,1602709.0,120633.0,,
September 2010,2263238.0,1619125.0,-95834.0,,
December 2010,3297314.0,1923746.0,-1196935.0,30405499.0,4047601.0
March 2011,3312148.0,1941646.0,-544000.0,,
June 2011,2763325.0,1854866.0,183000.0,32007569.0,5023849.0
September 2011,4304602.0,1955074.0,-1390834.0,31571283.0,4471993.0
December 2011,2755078.0,1703471.0,-126000.0,32828384.0,4340595.0
March 2012,2694197.0,1734973.0,-291000.0,32404630.0,4077783.0
June 2012,2665439.0,1584718.0,-576000.0,,
September 2012,5881219.0,1521649.0,-4678000.0,27113281.0,4618006.0
December 2012,5711483.0,1438947.0,-6565000.0,20447637.0,2136872.0
March 2013,13162084.0,1444839.0,-12110611.0,9169343.0,2128431.0
