,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,-500035.75,
June 2009,,-500035.75,
September 2009,,-500035.75,
December 2009,,-500035.75,
March 2010,,-720481.0,
June 2010,,-425444.0,
September 2010,,84833.0,
December 2010,,-247773.0,20269800.0
March 2011,,-20375.0,
June 2011,,-347830.0,19709740.0
September 2011,,-244219.0,19403131.0
December 2011,,-224953.0,19127927.0
March 2012,,-246774.0,18927818.0
June 2012,,-299965.0,18494656.0
September 2012,,-323077.0,18320725.0
December 2012,,-207601.0,17950094.0
March 2013,378869.5,-411950.0,17669805.0
June 2013,378869.5,-359045.0,17390031.0
September 2013,378869.5,-362614.0,16893024.0
December 2013,378869.5,-377226.0,16499799.0
March 2014,634463.0,-633427.0,16203295.0
June 2014,207092.0,-206479.0,15755063.0
September 2014,669886.0,-669874.0,15518493.0
December 2014,350671.0,-350608.0,15045587.0
March 2015,842709.0,-842689.0,14847759.0
June 2015,402800.0,-402760.0,14420652.0
September 2015,1477018.0,-1477010.0,13818179.0
December 2015,12925.0,2072.0,13222844.0
March 2016,326433.0,-326400.0,12940178.0
June 2016,530409.0,-196501.0,12855139.0
September 2016,289132.0,-267593.0,12007504.0
December 2016,180186.0,-171026.0,11472712.0
March 2017,197168.0,-187567.0,11022299.0
June 2017,198452.0,-182989.0,10843403.0
September 2017,220604.0,-198859.0,10776208.0
December 2017,284906.0,-261137.0,10189235.0
March 2018,261743.0,-133603.0,10091194.0
June 2018,75046.0,-19988.0,10067651.0
