,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,500250.0,15872500.0,-16809750.0,,
June 2009,500250.0,15872500.0,-16809750.0,,
September 2009,500250.0,15872500.0,-16809750.0,,
December 2009,500250.0,15872500.0,-16809750.0,854735000.0,
March 2010,725000.0,15639000.0,11398000.0,,
June 2010,1028000.0,16418000.0,10239000.0,,
September 2010,783000.0,15771000.0,-16775000.0,,
December 2010,720000.0,15752000.0,-1445000.0,1106854000.0,762370000.0
March 2011,632000.0,17458000.0,2342000.0,1093856000.0,697808000.0
June 2011,890000.0,17618000.0,2128000.0,1097530000.0,652257000.0
September 2011,925000.0,16388000.0,2067000.0,1086405000.0,645897000.0
December 2011,945000.0,14186000.0,15000.0,1100599000.0,719784000.0
March 2012,1065000.0,21622000.0,5625000.0,1178707000.0,579500000.0
June 2012,1104000.0,23458000.0,5163000.0,1187540000.0,583283000.0
September 2012,1012000.0,22434000.0,5625000.0,1162193000.0,603429000.0
December 2012,983000.0,19107000.0,7102000.0,1220092000.0,648628000.0
March 2013,1001000.0,24908000.0,4885000.0,1245229000.0,648540000.0
June 2013,982000.0,22314000.0,670000.0,1504897000.0,941246000.0
September 2013,1041000.0,22491000.0,12292000.0,1522813000.0,957350000.0
December 2013,907000.0,23208000.0,-3774000.0,1505545000.0,938626000.0
March 2014,984000.0,25868000.0,-4181000.0,1500343000.0,917439000.0
June 2014,1209000.0,23631000.0,7041000.0,1515509000.0,913311000.0
September 2014,1081000.0,21732000.0,12290000.0,1531121000.0,930574000.0
December 2014,1339000.0,20257000.0,15943000.0,1565694000.0,978450000.0
March 2015,1465000.0,23658000.0,4533000.0,1568745000.0,988676000.0
