,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2014,,1468500.0,324000.0,,
December 2014,,1468500.0,324000.0,,
March 2015,,1361000.0,211000.0,,
June 2015,,1425000.0,728000.0,,
September 2015,,1685000.0,325000.0,,
December 2015,,1781000.0,1111000.0,,
March 2016,,1850000.0,326000.0,,
June 2016,,2439000.0,-779000.0,,
September 2016,,1756000.0,163000.0,,
December 2016,,2314000.0,-326000.0,,
March 2017,,2151000.0,-239000.0,,
June 2017,,2247000.0,-209000.0,,
September 2017,,2972000.0,-820000.0,,
December 2017,,2586000.0,-173000.0,,
March 2018,,2195000.0,-309000.0,,
June 2018,,1828000.0,-261000.0,,
September 2018,128000.0,2309000.0,-706000.0,,
December 2018,128000.0,2162000.0,-240000.0,,
March 2019,128000.0,2289000.0,-1195000.0,,
June 2019,128000.0,2137000.0,-1203000.0,,
September 2019,134500.0,1945000.0,-801000.0,,
December 2019,134500.0,1894000.0,100000.0,,
March 2020,134500.0,1569000.0,-325000.0,,
June 2020,134500.0,1702000.0,467000.0,,
September 2020,,2006000.0,1045000.0,,
December 2020,,2159000.0,2278000.0,,
March 2021,,2694000.0,2449000.0,,
June 2021,,2452000.0,2476000.0,,
September 2021,,2732000.0,2055000.0,,
December 2021,,3106000.0,2325000.0,,
March 2022,,4064000.0,803000.0,,
