,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,463893.1,463893.1,-463893.1,,
March 2008,463893.1,463893.1,-463893.1,,
June 2008,463893.1,463893.1,-463893.1,,
September 2008,463893.1,463893.1,-463893.1,,
December 2008,463893.1,463893.1,-463893.1,,
March 2009,463893.1,463893.1,-463893.1,,
June 2009,463893.1,463893.1,-463893.1,,
September 2009,463893.1,463893.1,-463893.1,,
December 2009,463893.1,463893.1,-463893.1,,
March 2010,19321.0,19321.0,-19321.0,,
June 2010,2116815.0,2116815.0,-2116815.0,,
September 2010,50035.0,50035.0,-50035.0,,
December 2010,463893.1,463893.1,-463893.1,1000.0,1000.0
March 2011,35289.0,35289.0,-35289.0,,
June 2011,206258.0,206258.0,-206258.0,2162.0,2162.0
September 2011,182967.0,182967.0,-182967.0,,
December 2011,,,,,
March 2012,,,,,
June 2012,,,,,
September 2012,,,,,
December 2012,,,,,
March 2013,,,,,
June 2013,,,,,
September 2013,,,,,
December 2013,,,,,
March 2014,,,,,
June 2014,,,,,
September 2014,,,,,
December 2014,,,,,
March 2015,30445.0,30445.0,-845437.0,,
June 2015,484887.0,484887.0,-608654.0,,
September 2015,338620.0,338620.0,-351890.0,,
December 2015,258591.0,258591.0,23558.0,266490.0,264916.0
March 2016,375296.0,375296.0,-484513.0,226734.0,211890.0
June 2016,226390.0,226390.0,-1644096.0,486545.0,192521.0
September 2016,148477.0,148477.0,1215203.0,467148.0,203347.0
December 2016,878606.0,878606.0,-1743178.0,43674.0,30712.0
March 2017,89074.0,89074.0,110549.0,76122.0,64000.0
June 2017,332577.0,332577.0,-384828.0,27283.0,16000.0
September 2017,108921.0,108921.0,-920539.0,10476.0,32.0
