,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,28326250.0,,,
June 2009,28326250.0,,,
September 2009,28326250.0,,,
December 2009,28326250.0,,,
March 2010,27067000.0,8595250.0,,
June 2010,29589000.0,8595250.0,,
September 2010,27541000.0,8595250.0,,
December 2010,31851000.0,8595250.0,431770000.0,75031000.0
March 2011,28321000.0,3375000.0,,
June 2011,29369000.0,6141000.0,412854000.0,68097000.0
September 2011,27828000.0,4446000.0,406652000.0,67035000.0
December 2011,26948000.0,8224000.0,417725000.0,71671000.0
March 2012,28077000.0,2919000.0,406386000.0,65262000.0
June 2012,32811000.0,7611000.0,404006000.0,70421000.0
September 2012,31135000.0,7698000.0,412283000.0,72022000.0
December 2012,35499000.0,15097000.0,625803000.0,80118000.0
March 2013,32472000.0,3793000.0,612254000.0,74221000.0
June 2013,32962000.0,6601000.0,613390000.0,76576000.0
September 2013,30733000.0,4546000.0,608511000.0,76369000.0
December 2013,30547000.0,11260000.0,596018000.0,86450000.0
March 2014,30750000.0,12187000.0,575775000.0,75558000.0
June 2014,33132000.0,10423000.0,572158000.0,77757000.0
September 2014,33384000.0,7023000.0,569172000.0,81684000.0
December 2014,34407000.0,15557000.0,580480000.0,90435000.0
