,OperatingExpenses,NetIncomeLoss,Assets
March 2010,619500.0,129495000.0,
June 2010,619500.0,81028000.0,
September 2010,619500.0,82342000.0,
December 2010,619500.0,78199000.0,8418412000.0
March 2011,530000.0,93767000.0,8530938000.0
June 2011,530000.0,107504000.0,8678581000.0
September 2011,530000.0,39820000.0,8415904000.0
December 2011,530000.0,76981000.0,8647228000.0
March 2012,1666000.0,88048000.0,8772190000.0
June 2012,1102000.0,71205000.0,8359637000.0
September 2012,714000.0,111964000.0,8255152000.0
December 2012,876000.0,77013000.0,8358879000.0
March 2013,1288000.0,98336000.0,8573511000.0
June 2013,280000.0,86132000.0,8681439000.0
September 2013,963000.0,39886000.0,8471991000.0
December 2013,328000.0,68876000.0,8717198000.0
March 2014,149000.0,108183000.0,9162329000.0
June 2014,,,
September 2014,,,
December 2014,,,8951625000.0
March 2015,854000.0,-40475000.0,8727164000.0
June 2015,1827000.0,40983000.0,9037291000.0
September 2015,1278000.0,-151657000.0,7899443000.0
December 2015,,,7788395000.0
March 2016,799000.0,-182164000.0,7089643000.0
June 2016,1157000.0,28331000.0,6831215000.0
September 2016,4956000.0,134817000.0,6330591000.0
December 2016,,,5851057000.0
March 2017,864000.0,137540000.0,6006936000.0
June 2017,665000.0,32576000.0,6276361000.0
September 2017,605000.0,-14225000.0,6475294000.0
