,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,605250.0,-1457250.0,,
June 2009,605250.0,-1457250.0,,
September 2009,605250.0,-1457250.0,,
December 2009,605250.0,-1457250.0,,
March 2010,592000.0,-31000.0,,
June 2010,780000.0,387000.0,,
September 2010,888000.0,657000.0,,
December 2010,888000.0,-1393000.0,57146000.0,23780000.0
March 2011,594000.0,230000.0,,
June 2011,574000.0,340000.0,58015000.0,23932000.0
September 2011,809000.0,592000.0,59298000.0,25132000.0
December 2011,665000.0,692000.0,61428000.0,24793000.0
March 2012,805000.0,320000.0,60541000.0,24041000.0
June 2012,803000.0,697000.0,62322000.0,25501000.0
September 2012,792000.0,5536000.0,68316000.0,27385000.0
December 2012,696000.0,611000.0,72147000.0,26058000.0
March 2013,1063000.0,11000.0,95747000.0,45794000.0
June 2013,1269000.0,-1012000.0,96272000.0,45105000.0
September 2013,1317000.0,575000.0,98357000.0,46797000.0
December 2013,1266000.0,1011000.0,101290000.0,49941000.0
March 2014,1278000.0,1090000.0,102165000.0,51480000.0
June 2014,2086000.0,-210000.0,128573000.0,41240000.0
September 2014,2430000.0,263000.0,130194000.0,43639000.0
December 2014,2215000.0,601000.0,130943000.0,45052000.0
March 2015,2293000.0,-620000.0,129452000.0,43290000.0
June 2015,2201000.0,269000.0,131133000.0,45084000.0
September 2015,2201000.0,-16380000.0,114571000.0,38391000.0
December 2015,2257000.0,-2426000.0,111627000.0,37511000.0
March 2016,2247000.0,-2326000.0,106796000.0,33123000.0
June 2016,2444000.0,-8290000.0,101037000.0,31452000.0
September 2016,2229000.0,-2546000.0,99072000.0,30055000.0
December 2016,2304000.0,-11158000.0,91478000.0,31152000.0
March 2017,2215000.0,-4024000.0,88121000.0,29148000.0
June 2017,1704000.0,-3076000.0,83463000.0,25217000.0
September 2017,1341000.0,-3426000.0,82086000.0,24648000.0
