,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,492700.0,,-1283300.0,,
December 2010,286500.0,,-768800.0,,
March 2011,262200.0,,-391800.0,,
June 2011,,,,7616400.0,7609700.0
September 2011,305500.0,305500.0,-305600.0,,
December 2011,235800.0,235800.0,-196100.0,6745800.0,6739900.0
March 2012,270800.0,270800.0,59900.0,7095300.0,6864000.0
June 2012,,236700.0,-193400.0,8107500.0,4382900.0
September 2012,,314800.0,95900.0,8233900.0,3725700.0
December 2012,,351500.0,-185600.0,7606200.0,3228700.0
March 2013,,373400.0,-146900.0,7856900.0,3425700.0
June 2013,,493600.0,-446400.0,7217300.0,2797400.0
September 2013,,310000.0,-151200.0,7088600.0,2692000.0
December 2013,,264100.0,132100.0,7032600.0,2633800.0
March 2014,,275800.0,153100.0,6903000.0,2512500.0
June 2014,,428600.0,-240200.0,6765100.0,2394400.0
September 2014,,275600.0,-178200.0,6620000.0,2161400.0
December 2014,,270800.0,-176800.0,6352400.0,1718700.0
March 2015,,273800.0,-244000.0,6107200.0,1365900.0
June 2015,,213600.0,-301600.0,5332300.0,1063500.0
September 2015,,264600.0,-403300.0,4890500.0,679700.0
December 2015,,277600.0,-344800.0,4569000.0,448300.0
March 2016,,228100.0,-322000.0,4282200.0,1858400.0
June 2016,,437400.0,-524700.0,4044200.0,1847100.0
September 2016,,213100.0,-479600.0,3884500.0,1728600.0
December 2016,,229100.0,-325900.0,3825600.0,1708600.0
March 2017,,532600.0,-631600.0,3407200.0,33800.0
