,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,6597333.333333333,,7980666.666666667,-3487000.0,,
September 2009,6597333.333333333,,7980666.666666667,-3487000.0,,
December 2009,6597333.333333333,,7980666.666666667,-3487000.0,,
March 2010,10743000.0,4370000.0,5458000.0,-6973000.0,,
June 2010,17498000.0,5300000.0,3994000.0,-9130000.0,,
September 2010,3727000.0,,2629000.0,1217000.0,,
December 2010,-6236000.0,,4422000.0,-9846000.0,367552000.0,364894000.0
March 2011,2420000.0,,2382000.0,1817000.0,,
June 2011,2984000.0,,2984000.0,5280000.0,366990000.0,364179000.0
September 2011,2056000.0,,2048000.0,1335000.0,368532000.0,356942000.0
December 2011,2094000.0,,2171000.0,-1663000.0,368677000.0,330143000.0
March 2012,5449000.0,,4636000.0,-1888000.0,369194000.0,284492000.0
June 2012,6700000.0,,5121000.0,17309000.0,,
September 2012,8917000.0,,6282000.0,5349000.0,462318000.0,295270000.0
December 2012,7157000.0,,4358000.0,-77000.0,466495000.0,291611000.0
March 2013,7993000.0,,5593000.0,3310000.0,464263000.0,282829000.0
June 2013,7977000.0,,5746000.0,1071000.0,460070000.0,281054000.0
September 2013,7131000.0,,5146000.0,2470000.0,520071000.0,313454000.0
December 2013,6491000.0,,4398000.0,7344000.0,538694000.0,283343000.0
March 2014,10903000.0,,8262000.0,2293000.0,548709000.0,290998000.0
June 2014,10980000.0,,8547000.0,8743000.0,574504000.0,284781000.0
September 2014,11003000.0,,8730000.0,-163000.0,552009000.0,271685000.0
December 2014,48546000.0,,9645000.0,-35758000.0,476946000.0,243922000.0
March 2015,10201000.0,,8039000.0,-7250000.0,474098000.0,236656000.0
June 2015,10078000.0,,8003000.0,-10536000.0,478233000.0,264841000.0
September 2015,10100000.0,,8108000.0,-14474000.0,439105000.0,237961000.0
December 2015,36903000.0,,9299000.0,-65147000.0,344822000.0,187315000.0
