,NetIncomeLoss,Assets
March 2012,-1136250.0,
June 2012,-1136250.0,
September 2012,-1136250.0,
December 2012,-1136250.0,
March 2013,-4622000.0,
June 2013,3829000.0,
September 2013,400000.0,
December 2013,-11389000.0,962419000.0
March 2014,-2878000.0,1249099000.0
June 2014,3497000.0,1252824000.0
September 2014,3372000.0,1252996000.0
December 2014,-2052000.0,1226005000.0
March 2015,-206000.0,1225832000.0
June 2015,6724000.0,1286549000.0
September 2015,-6840000.0,1278092000.0
December 2015,-6390000.0,1352750000.0
March 2016,-134000.0,1349712000.0
June 2016,2188000.0,1335325000.0
September 2016,16858000.0,1264128000.0
December 2016,404000.0,1256997000.0
March 2017,-13000.0,1450822000.0
June 2017,-885000.0,1498958000.0
September 2017,-1000000.0,1491964000.0
December 2017,24920000.0,1423819000.0
March 2018,4020000.0,1422992000.0
June 2018,11530000.0,1616926000.0
September 2018,-1869000.0,1609843000.0
December 2018,-12361000.0,1636487000.0
March 2019,-981000.0,1761719000.0
June 2019,-4510000.0,1760439000.0
September 2019,-9388000.0,1766565000.0
December 2019,15250000.0,1758947000.0
March 2020,-12930000.0,1802515000.0
June 2020,-47931000.0,1721977000.0
September 2020,-18677000.0,1702144000.0
December 2020,-25724000.0,1674021000.0
March 2021,-8708000.0,1680750000.0
June 2021,-9233000.0,1760116000.0
September 2021,-6946000.0,1839993000.0
December 2021,-1777000.0,1879522000.0
March 2022,14663000.0,2048141000.0
June 2022,14366000.0,2092599000.0
