,OperatingExpenses,NetIncomeLoss,Assets
December 2007,4604.625,-1898.0,
March 2008,4604.625,-1898.0,
June 2008,4604.625,-1898.0,
September 2008,4604.625,-1898.0,
December 2008,4604.625,-1866.75,
March 2009,4604.625,-1866.75,
June 2009,4604.625,-1866.75,
September 2009,4604.625,-1866.75,
December 2009,1005.5,-1068.0,
March 2010,1005.5,-1068.0,
June 2010,725.0,-725.0,
September 2010,710.0,-710.0,
December 2010,1175.0,-1175.0,
March 2011,802.0,-1202.0,
June 2011,725.0,-725.0,
September 2011,1718.0,-1718.0,
December 2011,1356.0,-1356.0,
March 2012,1750.0,-2150.0,
June 2012,1088.0,-1088.0,
September 2012,1037.0,-1037.0,
December 2012,1588.0,-1588.0,
March 2013,1043.0,-1443.0,
June 2013,1055.0,-1055.0,
September 2013,1000.0,-1000.0,
December 2013,1944.0,-1944.0,
March 2014,1349.0,-3693.0,
June 2014,1270.0,-1270.0,
September 2014,1388.0,556.0,
December 2014,1290.0,-1290.0,
March 2015,895.0,-1295.0,
June 2015,770.0,-770.0,
September 2015,459.0,-459.0,
December 2015,1775.0,-1775.0,
March 2016,1075.0,-1075.0,
June 2016,1200.0,-1600.0,
