,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,2000.0,,,-2000.0,19980.0,,
June 2013,9726.0,,,-9726.0,10416.0,,
September 2013,7576.0,,,-7576.0,22979.0,,
December 2013,4551.0,,,-4551.0,54146.0,,
March 2014,17829.0,,,-17829.0,37517.0,,
June 2014,7400.0,,,-7400.0,32635.0,,
September 2014,4601.0,,,-4601.0,28301.0,,
December 2014,4810.0,,,-4810.0,24381.0,,
March 2015,8493.0,,,-8493.0,11863.0,,
June 2015,9672.0,,,-9672.0,6577.0,,
September 2015,25569.0,,,-25569.0,2497.0,,
December 2015,11418.0,,,-11418.0,234.0,,
March 2016,17390.0,,,-17651.0,8124.0,,
June 2016,11678.0,,,37723.0,28269.0,,
September 2016,8051.0,,,-8728.0,8106.0,,
December 2016,5104.0,,,-6123.0,3493.0,,
March 2017,8575.0,,,-9054.0,2660.0,,
June 2017,7448.0,,,-8290.0,3718.0,,
September 2017,4649.0,,,-5812.0,6559.0,,
December 2017,3129.0,,,-4309.0,2712.0,,
March 2018,8147.0,45750.0,,-9564.0,10153.0,,
June 2018,8405.0,45750.0,296.0,-9684.0,50236.0,,
September 2018,13198.0,45750.0,,-14748.0,4277.0,,
December 2018,13964.0,45750.0,,-16461.0,516000.0,233000.0,283000.0
March 2019,55930.0,87000.0,,-329000.0,26322.0,,
June 2019,42066.0,54000.0,8621.0,-46105.0,8979.0,,
September 2019,52535.0,75000.0,,-366000.0,2442.0,,
December 2019,,58000.0,,-1087895.0,4757000.0,4318000.0,439000.0
March 2020,,255000.0,,-1413000.0,4676000.0,4207000.0,469000.0
June 2020,,115000.0,,-970000.0,6009000.0,5348000.0,661000.0
September 2020,,144000.0,,-1027000.0,,,
December 2020,,211000.0,,-1257000.0,5895000.0,4029000.0,1866000.0
March 2021,,333000.0,,-1606000.0,26429000.0,24061000.0,2368000.0
June 2021,,421000.0,,-2088000.0,25548000.0,22837000.0,2711000.0
September 2021,,596000.0,,-2562000.0,23602000.0,20426000.0,3176000.0
December 2021,,652000.0,,-2731000.0,23546000.0,20212000.0,3334000.0
March 2022,,954000.0,,-2788000.0,23221000.0,19938000.0,3283000.0
June 2022,,1021000.0,,-2772000.0,21063000.0,17968000.0,3095000.0
