,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,23284000.0,2209750.0,,,
June 2009,23284000.0,2209750.0,,,
September 2009,23284000.0,2209750.0,,,
December 2009,23284000.0,2209750.0,,,
March 2010,42611000.0,5962000.0,,,
June 2010,54005000.0,-6996000.0,,,
September 2010,56644000.0,-33581000.0,,,
December 2010,78230000.0,-12964000.0,2003194000.0,230869000.0,
March 2011,100352000.0,-18654000.0,,,
June 2011,88860000.0,-40070000.0,2098781000.0,236689000.0,
September 2011,91817000.0,-11881000.0,2048162000.0,190177000.0,
December 2011,94646000.0,-9346000.0,2122500000.0,259252000.0,
March 2012,91156000.0,-1179000.0,2069581000.0,218455000.0,
June 2012,73106000.0,-9977000.0,2989084000.0,254483000.0,
September 2012,75201000.0,-538000.0,2967364000.0,191678000.0,
December 2012,85375000.0,-133610000.0,3530207000.0,688845000.0,123856000.0
March 2013,107605000.0,-123201000.0,3455570000.0,624512000.0,
June 2013,109151000.0,4216000.0,3461116000.0,616462000.0,
September 2013,117909000.0,6844000.0,3617776000.0,281915000.0,
December 2013,140471000.0,30316000.0,3628143000.0,304986000.0,132509000.0
March 2014,141462000.0,24824000.0,3659088000.0,361231000.0,128392000.0
June 2014,137998000.0,10178000.0,3586782000.0,323405000.0,114965000.0
September 2014,152890000.0,-5616000.0,3603834000.0,386193000.0,84654000.0
December 2014,149871000.0,12620000.0,3529857000.0,330750000.0,81215000.0
March 2015,136596000.0,21430000.0,3500843000.0,329864000.0,
