,OperatingExpenses,NetIncomeLoss,Assets
March 2008,624750000.0,-63500000.0,
June 2008,624750000.0,-63500000.0,
September 2008,624750000.0,-63500000.0,
December 2008,624750000.0,-63500000.0,
March 2009,582000000.0,54000000.0,
June 2009,582000000.0,54000000.0,
September 2009,587000000.0,-52000000.0,
December 2009,575000000.0,97000000.0,8123000000.0
March 2010,558000000.0,8000000.0,
June 2010,586000000.0,-133000000.0,
September 2010,574000000.0,-8000000.0,9462000000.0
December 2010,605000000.0,181000000.0,11270000000.0
March 2011,580000000.0,49000000.0,8558000000.0
June 2011,582000000.0,,
September 2011,626000000.0,,9335000000.0
December 2011,628000000.0,,9777000000.0
March 2012,653000000.0,,9246000000.0
June 2012,639000000.0,,9387000000.0
September 2012,680000000.0,,9246000000.0
December 2012,-832000000.0,,9603000000.0
March 2013,634000000.0,,9256000000.0
June 2013,282000000.0,,9771000000.0
September 2013,689000000.0,,9099000000.0
December 2013,-545000000.0,,8848000000.0
March 2014,204000000.0,,8542000000.0
June 2014,217000000.0,,8938000000.0
September 2014,281000000.0,,4683000000.0
December 2014,221000000.0,,4296000000.0
March 2015,230000000.0,,4338000000.0
June 2015,311000000.0,,4494000000.0
September 2015,256000000.0,,3865000000.0
December 2015,206000000.0,,3642000000.0
March 2016,206000000.0,,3450000000.0
June 2016,216000000.0,,3631000000.0
September 2016,226000000.0,,3446000000.0
December 2016,278000000.0,,3175000000.0
March 2017,117000000.0,,2851000000.0
June 2017,106000000.0,,2906000000.0
September 2017,199000000.0,,2301000000.0
December 2017,307000000.0,,1811000000.0
March 2018,76000000.0,,1513000000.0
June 2018,71000000.0,,1442000000.0
