,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,603812.5,-758952.0,,
June 2010,603812.5,-758952.0,,
September 2010,701440.0,-817770.0,,
December 2010,564831.0,-716762.0,24568.0,112106.0
March 2011,546558.0,-673438.0,,
June 2011,482663.0,571801.0,,
September 2011,87855.0,-177121.0,126197.0,37570.0
December 2011,203104.0,-1443483.0,24568.0,24568.0
March 2012,126141.0,-258835.0,,
June 2012,166219.0,97164.0,74238.0,
September 2012,93462.0,-112765.0,58260.0,
December 2012,234249.0,-319813.0,16054.0,
March 2013,194342.0,-318230.0,8647.0,
June 2013,133683.0,-155862.0,12657.0,
September 2013,62258.0,-87814.0,8033.0,
December 2013,111729.0,-134522.0,9534.0,
March 2014,47319.0,-82754.0,7653.0,
June 2014,103277.0,-115144.0,20339.0,
September 2014,61010.0,-95168.0,23073.0,
December 2014,58054.0,586132.0,7601.0,
March 2015,55524.0,-94509.0,7357.0,
June 2015,68837.0,-100775.0,9438.0,
September 2015,58978.0,-95995.0,7495.0,
