,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2010,50440.0,0.0,,-280.0,,,
March 2011,3796.75,0.0,,-3796.75,,,
June 2011,3796.75,0.0,,-3796.75,,,
September 2011,3796.75,0.0,,-3796.75,,,
December 2011,3796.75,0.0,,-3796.75,,,
March 2012,3055.0,8870.0,,-30831.5,,,
June 2012,3055.0,8870.0,,-30831.5,,,
September 2012,3375.0,0.0,,-7786.0,,,
December 2012,3100.0,-8009.0,,6715.0,,,
March 2013,13419.0,2928.0,,-13816.0,,,
June 2013,11755.0,0.0,,-12174.0,,,
September 2013,2100.0,0.0,,-19552.0,,,
December 2013,-13974.0,0.0,,-30127.0,,,
March 2014,89080.0,0.0,,-91787.0,,,
June 2014,-14209.0,0.0,,11322.0,,,
September 2014,24291.0,,,-20763.0,,,
December 2014,,,,-39426.0,,,
March 2015,23510.0,,,-24662.0,,,
June 2015,37364.0,,,-38680.0,,,
September 2015,32611.0,,,-89541.0,,,
December 2015,,,,-130339.0,,,
March 2016,,,148967.5,-178004.5,,,
June 2016,,,148967.5,-178004.5,,,
September 2016,,,55848.0,-428779.0,,,
December 2016,,,,,,,
March 2017,,,63986.0,-90717.0,,,
June 2017,,,48351.0,-1028326.0,,,
September 2017,,,76015.0,-163589.0,,,
December 2017,,,,,,,
March 2018,,,77526.0,-160358.0,,,
June 2018,,,364315.0,-851492.0,,,
September 2018,,,205505.0,-304557.0,,,
