,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,553758.75,,-43474.25,,,
December 2009,553758.75,,-43474.25,,,
March 2010,553758.75,,-43474.25,,,
June 2010,553758.75,,-43474.25,451997.0,376502.0,75495.0
September 2010,502843.0,,-336176.0,,,
December 2010,320223.0,,-320223.0,,,
March 2011,701002.0,,-700992.0,,,
June 2011,318557.0,,-415831.0,136381.0,95077.0,41304.0
September 2011,287563.0,1875.0,-238270.0,187264.0,148072.0,39192.0
December 2011,575261.0,1875.0,-390077.0,588026.0,550947.0,37079.0
March 2012,623769.0,1875.0,-624696.0,275990.0,241023.0,34967.0
June 2012,64033.0,1875.0,-67425.0,106120.0,73266.0,32854.0
September 2012,292041.0,16053.333333333334,-304711.0,95153.0,64412.0,30741.0
December 2012,348568.0,16053.333333333334,-351895.0,83044.0,54415.0,28629.0
March 2013,362063.0,16053.333333333334,-363032.0,84334.0,57818.0,26516.0
June 2013,359879.0,,-359879.0,60675.0,36273.0,24402.0
September 2013,675338.0,,-677278.0,121582.0,99292.0,22290.0
December 2013,286821.0,,-288921.0,55075.0,34898.0,20177.0
March 2014,243684.0,,-246984.0,40202.0,22137.0,18065.0
June 2014,278076.0,,-270701.0,240135.0,224185.0,15950.0
September 2014,303707.0,,-326966.0,39371.0,25480.0,13891.0
December 2014,272277.0,,-350549.0,48906.0,37074.0,11832.0
March 2015,,,,,,
