,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,,
June 2010,,,
September 2010,,,
December 2010,,,
March 2011,-269250.0,,
June 2011,-269250.0,,
September 2011,-269250.0,,
December 2011,-269250.0,,
March 2012,-108000.0,,
June 2012,2921000.0,,
September 2012,-799000.0,,
December 2012,1095000.0,99934000.0,5688000.0
March 2013,-1397000.0,129125000.0,9264000.0
June 2013,8151000.0,138959000.0,9149000.0
September 2013,-1986000.0,154581000.0,9314000.0
December 2013,21854000.0,254710000.0,21014000.0
March 2014,-1531000.0,276574000.0,20077000.0
June 2014,1586000.0,436837000.0,53218000.0
September 2014,-2996000.0,434524000.0,54080000.0
December 2014,-39376000.0,375546000.0,57692000.0
March 2015,-57172000.0,315533000.0,46245000.0
June 2015,-109856000.0,204758000.0,38741000.0
September 2015,-61528000.0,139659000.0,28159000.0
