,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,16974750.0,8921500.0,,
June 2008,16974750.0,8921500.0,,
September 2008,16974750.0,8921500.0,,
December 2008,16974750.0,8921500.0,,
March 2009,15913000.0,-10401000.0,,
June 2009,15375000.0,-6542000.0,,
September 2009,14065000.0,64000.0,,
December 2009,14213000.0,5036000.0,771825000.0,514918000.0
March 2010,15543000.0,-3600000.0,743960000.0,489235000.0
June 2010,18315000.0,2700000.0,737573000.0,482472000.0
September 2010,17058000.0,-6900000.0,724560000.0,472150000.0
December 2010,18631000.0,7900000.0,749265000.0,484956000.0
March 2011,17815000.0,-6077000.0,880104000.0,412435000.0
June 2011,22858000.0,-3800000.0,,
September 2011,22047000.0,700000.0,861976000.0,397270000.0
December 2011,21664000.0,-21600000.0,869290000.0,447404000.0
March 2012,20009000.0,-242090000.0,610029000.0,343645000.0
June 2012,20431000.0,-43302000.0,566582000.0,342074000.0
September 2012,20266000.0,7689000.0,570167000.0,349627000.0
December 2012,21782000.0,-4800000.0,556270000.0,345998000.0
March 2013,21025000.0,-13517000.0,544487000.0,340948000.0
June 2013,22187000.0,-9585000.0,527116000.0,328078000.0
