,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2012,,25.0,,
September 2012,,-37152.0,,
December 2012,,-37152.0,12151.0,
March 2013,24666.25,-19424.0,,
June 2013,24666.25,-21676.0,26.0,
September 2013,24666.25,-28782.5,,
December 2013,24666.25,-28782.5,40.0,40.0
March 2014,30349.0,-30349.0,20691.0,
June 2014,60339.0,,,
September 2014,32877.0,,,
December 2014,7234.0,,57.0,57.0
March 2015,6909.0,,48.0,48.0
June 2015,1223.0,,23.0,23.0
September 2015,657.0,,16.0,16.0
December 2015,14049.0,,7.0,7.0
March 2016,105.0,-96.0,3.0,3.0
June 2016,87.0,-96.0,5.0,5.0
September 2016,14387.0,-14387.0,8.0,8.0
December 2016,5335.0,,35.0,35.0
March 2017,87.0,-14351.0,38.0,38.0
June 2017,28615.0,-14351.0,3.0,3.0
September 2017,6069.0,-6069.0,,
