,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2014,110916.0,-111990.0,1502285.0,1466019.0,33951.0
March 2015,531078.0,-309130.0,,,
June 2015,420247.0,193553.0,3761796.0,3118117.0,515185.0
September 2015,1177479.0,-1454859.0,6796640.0,6064068.0,607199.0
December 2015,2486042.0,-5955385.0,4862328.0,3692046.0,
March 2016,1554409.0,-1863857.0,4386925.0,3172673.0,
June 2016,1045191.0,-711741.0,3469306.0,2232815.0,
September 2016,770984.0,-498423.0,3134787.0,1901918.0,
December 2016,1462931.0,-52051.0,9238474.0,2196556.0,
March 2017,822973.0,-268351.0,8765289.0,2315121.0,
June 2017,699702.0,-573282.0,8726382.0,2345956.0,
September 2017,462544.0,358114.0,7969745.0,1657462.0,
